GoalZone,GoalTime,TransitionCount,TriggerZone,TriggerTime,TotalTriggerOccurrences,TransitionPercentage,GoalTimeHourly,GoalTime10Min,Granularity
0.786_to_1.0,1250,103,0.618_to_0.786,1130,231,44.59,1250,1250,10-Minute
0.786_to_1.0,1300,107,0.618_to_0.786,1130,231,46.32,1300,1300,10-Minute
0.786_to_1.0,1310,101,0.618_to_0.786,1130,231,43.72,1310,1310,10-Minute
0.786_to_1.0,1320,99,0.618_to_0.786,1130,231,42.86,1320,1320,10-Minute
0.786_to_1.0,1330,98,0.618_to_0.786,1130,231,42.42,1330,1330,10-Minute
0.786_to_1.0,1340,98,0.618_to_0.786,1130,231,42.42,1340,1340,10-Minute
0.786_to_1.0,1350,93,0.618_to_0.786,1130,231,40.26,1350,1350,10-Minute
0.786_to_1.0,1400,98,0.618_to_0.786,1130,231,42.42,1400,1400,10-Minute
0.786_to_1.0,1410,96,0.618_to_0.786,1130,231,41.56,1410,1410,10-Minute
0.786_to_1.0,1420,101,0.618_to_0.786,1130,231,43.72,1420,1420,10-Minute
0.786_to_1.0,1430,99,0.618_to_0.786,1130,231,42.86,1430,1430,10-Minute
0.786_to_1.0,1440,87,0.618_to_0.786,1130,231,37.66,1440,1440,10-Minute
0.786_to_1.0,1450,89,0.618_to_0.786,1130,231,38.53,1450,1450,10-Minute
0.786_to_1.0,1500,83,0.618_to_0.786,1130,231,35.93,1500,1500,10-Minute
0.786_to_1.0,1510,77,0.618_to_0.786,1130,231,33.33,1510,1510,10-Minute
0.786_to_1.0,1520,78,0.618_to_0.786,1130,231,33.77,1520,1520,10-Minute
0.786_to_1.0,1530,88,0.618_to_0.786,1130,231,38.1,1530,1530,10-Minute
0.786_to_1.0,1540,86,0.618_to_0.786,1130,231,37.23,1540,1540,10-Minute
0.786_to_1.0,1550,92,0.618_to_0.786,1130,231,39.83,1550,1550,10-Minute
above_1.0,1140,6,0.618_to_0.786,1130,231,2.6,1140,1140,10-Minute
above_1.0,1150,9,0.618_to_0.786,1130,231,3.9,1150,1150,10-Minute
above_1.0,1200,13,0.618_to_0.786,1130,231,5.63,1200,1200,10-Minute
above_1.0,1210,16,0.618_to_0.786,1130,231,6.93,1210,1210,10-Minute
above_1.0,1220,20,0.618_to_0.786,1130,231,8.66,1220,1220,10-Minute
above_1.0,1230,21,0.618_to_0.786,1130,231,9.09,1230,1230,10-Minute
above_1.0,1240,25,0.618_to_0.786,1130,231,10.82,1240,1240,10-Minute
above_1.0,1250,26,0.618_to_0.786,1130,231,11.26,1250,1250,10-Minute
above_1.0,1300,29,0.618_to_0.786,1130,231,12.55,1300,1300,10-Minute
above_1.0,1310,28,0.618_to_0.786,1130,231,12.12,1310,1310,10-Minute
above_1.0,1320,32,0.618_to_0.786,1130,231,13.85,1320,1320,10-Minute
above_1.0,1330,38,0.618_to_0.786,1130,231,16.45,1330,1330,10-Minute
above_1.0,1340,40,0.618_to_0.786,1130,231,17.32,1340,1340,10-Minute
above_1.0,1350,40,0.618_to_0.786,1130,231,17.32,1350,1350,10-Minute
above_1.0,1400,48,0.618_to_0.786,1130,231,20.78,1400,1400,10-Minute
above_1.0,1410,57,0.618_to_0.786,1130,231,24.68,1410,1410,10-Minute
above_1.0,1420,52,0.618_to_0.786,1130,231,22.51,1420,1420,10-Minute
above_1.0,1430,52,0.618_to_0.786,1130,231,22.51,1430,1430,10-Minute
above_1.0,1440,56,0.618_to_0.786,1130,231,24.24,1440,1440,10-Minute
above_1.0,1450,54,0.618_to_0.786,1130,231,23.38,1450,1450,10-Minute
above_1.0,1500,61,0.618_to_0.786,1130,231,26.41,1500,1500,10-Minute
above_1.0,1510,66,0.618_to_0.786,1130,231,28.57,1510,1510,10-Minute
above_1.0,1520,69,0.618_to_0.786,1130,231,29.87,1520,1520,10-Minute
above_1.0,1530,73,0.618_to_0.786,1130,231,31.6,1530,1530,10-Minute
above_1.0,1540,74,0.618_to_0.786,1130,231,32.03,1540,1540,10-Minute
above_1.0,1550,76,0.618_to_0.786,1130,231,32.9,1550,1550,10-Minute
below_-1.0,1440,2,0.618_to_0.786,1130,231,0.87,1440,1440,10-Minute
below_-1.0,1450,1,0.618_to_0.786,1130,231,0.43,1450,1450,10-Minute
below_-1.0,1500,1,0.618_to_0.786,1130,231,0.43,1500,1500,10-Minute
below_-1.0,1540,2,0.618_to_0.786,1130,231,0.87,1540,1540,10-Minute
below_-1.0,1550,1,0.618_to_0.786,1130,231,0.43,1550,1550,10-Minute
-0.236_to_0.0,1150,1,0.5_to_0.618,1140,238,0.42,1150,1150,10-Minute
-0.236_to_0.0,1200,1,0.5_to_0.618,1140,238,0.42,1200,1200,10-Minute
-0.236_to_0.0,1230,1,0.5_to_0.618,1140,238,0.42,1230,1230,10-Minute
-0.236_to_0.0,1240,3,0.5_to_0.618,1140,238,1.26,1240,1240,10-Minute
-0.236_to_0.0,1250,4,0.5_to_0.618,1140,238,1.68,1250,1250,10-Minute
-0.236_to_0.0,1300,8,0.5_to_0.618,1140,238,3.36,1300,1300,10-Minute
-0.236_to_0.0,1310,7,0.5_to_0.618,1140,238,2.94,1310,1310,10-Minute
-0.236_to_0.0,1320,6,0.5_to_0.618,1140,238,2.52,1320,1320,10-Minute
-0.236_to_0.0,1330,11,0.5_to_0.618,1140,238,4.62,1330,1330,10-Minute
-0.236_to_0.0,1340,9,0.5_to_0.618,1140,238,3.78,1340,1340,10-Minute
-0.236_to_0.0,1350,10,0.5_to_0.618,1140,238,4.2,1350,1350,10-Minute
-0.236_to_0.0,1400,13,0.5_to_0.618,1140,238,5.46,1400,1400,10-Minute
-0.236_to_0.0,1410,14,0.5_to_0.618,1140,238,5.88,1410,1410,10-Minute
-0.236_to_0.0,1420,14,0.5_to_0.618,1140,238,5.88,1420,1420,10-Minute
-0.236_to_0.0,1430,12,0.5_to_0.618,1140,238,5.04,1430,1430,10-Minute
-0.236_to_0.0,1440,14,0.5_to_0.618,1140,238,5.88,1440,1440,10-Minute
-0.236_to_0.0,1450,13,0.5_to_0.618,1140,238,5.46,1450,1450,10-Minute
-0.236_to_0.0,1500,12,0.5_to_0.618,1140,238,5.04,1500,1500,10-Minute
-0.236_to_0.0,1510,13,0.5_to_0.618,1140,238,5.46,1510,1510,10-Minute
-0.236_to_0.0,1520,17,0.5_to_0.618,1140,238,7.14,1520,1520,10-Minute
-0.236_to_0.0,1530,15,0.5_to_0.618,1140,238,6.3,1530,1530,10-Minute
-0.236_to_0.0,1540,16,0.5_to_0.618,1140,238,6.72,1540,1540,10-Minute
-0.236_to_0.0,1550,20,0.5_to_0.618,1140,238,8.4,1550,1550,10-Minute
-0.382_to_-0.236,1200,1,0.5_to_0.618,1140,238,0.42,1200,1200,10-Minute
-0.382_to_-0.236,1220,1,0.5_to_0.618,1140,238,0.42,1220,1220,10-Minute
-0.382_to_-0.236,1230,1,0.5_to_0.618,1140,238,0.42,1230,1230,10-Minute
-0.382_to_-0.236,1240,1,0.5_to_0.618,1140,238,0.42,1240,1240,10-Minute
-0.382_to_-0.236,1250,2,0.5_to_0.618,1140,238,0.84,1250,1250,10-Minute
-0.382_to_-0.236,1300,3,0.5_to_0.618,1140,238,1.26,1300,1300,10-Minute
-0.382_to_-0.236,1310,4,0.5_to_0.618,1140,238,1.68,1310,1310,10-Minute
-0.382_to_-0.236,1320,4,0.5_to_0.618,1140,238,1.68,1320,1320,10-Minute
-0.382_to_-0.236,1330,3,0.5_to_0.618,1140,238,1.26,1330,1330,10-Minute
-0.382_to_-0.236,1340,3,0.5_to_0.618,1140,238,1.26,1340,1340,10-Minute
-0.382_to_-0.236,1350,3,0.5_to_0.618,1140,238,1.26,1350,1350,10-Minute
-0.382_to_-0.236,1400,3,0.5_to_0.618,1140,238,1.26,1400,1400,10-Minute
-0.382_to_-0.236,1410,4,0.5_to_0.618,1140,238,1.68,1410,1410,10-Minute
-0.382_to_-0.236,1420,7,0.5_to_0.618,1140,238,2.94,1420,1420,10-Minute
-0.382_to_-0.236,1430,8,0.5_to_0.618,1140,238,3.36,1430,1430,10-Minute
-0.382_to_-0.236,1440,7,0.5_to_0.618,1140,238,2.94,1440,1440,10-Minute
-0.382_to_-0.236,1450,7,0.5_to_0.618,1140,238,2.94,1450,1450,10-Minute
-0.382_to_-0.236,1500,8,0.5_to_0.618,1140,238,3.36,1500,1500,10-Minute
-0.382_to_-0.236,1510,7,0.5_to_0.618,1140,238,2.94,1510,1510,10-Minute
-0.382_to_-0.236,1520,9,0.5_to_0.618,1140,238,3.78,1520,1520,10-Minute
-0.382_to_-0.236,1530,8,0.5_to_0.618,1140,238,3.36,1530,1530,10-Minute
-0.382_to_-0.236,1540,10,0.5_to_0.618,1140,238,4.2,1540,1540,10-Minute
-0.382_to_-0.236,1550,11,0.5_to_0.618,1140,238,4.62,1550,1550,10-Minute
-0.5_to_-0.382,1200,1,0.5_to_0.618,1140,238,0.42,1200,1200,10-Minute
-0.5_to_-0.382,1210,1,0.5_to_0.618,1140,238,0.42,1210,1210,10-Minute
-0.5_to_-0.382,1220,1,0.5_to_0.618,1140,238,0.42,1220,1220,10-Minute
-0.5_to_-0.382,1230,1,0.5_to_0.618,1140,238,0.42,1230,1230,10-Minute
-0.5_to_-0.382,1310,2,0.5_to_0.618,1140,238,0.84,1310,1310,10-Minute
-0.5_to_-0.382,1320,4,0.5_to_0.618,1140,238,1.68,1320,1320,10-Minute
-0.5_to_-0.382,1330,3,0.5_to_0.618,1140,238,1.26,1330,1330,10-Minute
-0.5_to_-0.382,1340,3,0.5_to_0.618,1140,238,1.26,1340,1340,10-Minute
-0.5_to_-0.382,1350,2,0.5_to_0.618,1140,238,0.84,1350,1350,10-Minute
-0.5_to_-0.382,1400,1,0.5_to_0.618,1140,238,0.42,1400,1400,10-Minute
-0.5_to_-0.382,1410,4,0.5_to_0.618,1140,238,1.68,1410,1410,10-Minute
-0.5_to_-0.382,1420,4,0.5_to_0.618,1140,238,1.68,1420,1420,10-Minute
-0.5_to_-0.382,1430,7,0.5_to_0.618,1140,238,2.94,1430,1430,10-Minute
-0.5_to_-0.382,1440,5,0.5_to_0.618,1140,238,2.1,1440,1440,10-Minute
-0.5_to_-0.382,1450,4,0.5_to_0.618,1140,238,1.68,1450,1450,10-Minute
-0.5_to_-0.382,1500,6,0.5_to_0.618,1140,238,2.52,1500,1500,10-Minute
-0.5_to_-0.382,1510,9,0.5_to_0.618,1140,238,3.78,1510,1510,10-Minute
-0.5_to_-0.382,1520,9,0.5_to_0.618,1140,238,3.78,1520,1520,10-Minute
-0.5_to_-0.382,1530,8,0.5_to_0.618,1140,238,3.36,1530,1530,10-Minute
-0.5_to_-0.382,1540,4,0.5_to_0.618,1140,238,1.68,1540,1540,10-Minute
-0.5_to_-0.382,1550,4,0.5_to_0.618,1140,238,1.68,1550,1550,10-Minute
-0.618_to_-0.5,1200,1,0.5_to_0.618,1140,238,0.42,1200,1200,10-Minute
-0.618_to_-0.5,1210,1,0.5_to_0.618,1140,238,0.42,1210,1210,10-Minute
-0.618_to_-0.5,1230,1,0.5_to_0.618,1140,238,0.42,1230,1230,10-Minute
-0.618_to_-0.5,1320,1,0.5_to_0.618,1140,238,0.42,1320,1320,10-Minute
-0.618_to_-0.5,1330,1,0.5_to_0.618,1140,238,0.42,1330,1330,10-Minute
-0.618_to_-0.5,1340,2,0.5_to_0.618,1140,238,0.84,1340,1340,10-Minute
-0.618_to_-0.5,1350,2,0.5_to_0.618,1140,238,0.84,1350,1350,10-Minute
-0.618_to_-0.5,1400,2,0.5_to_0.618,1140,238,0.84,1400,1400,10-Minute
-0.618_to_-0.5,1410,4,0.5_to_0.618,1140,238,1.68,1410,1410,10-Minute
-0.618_to_-0.5,1420,2,0.5_to_0.618,1140,238,0.84,1420,1420,10-Minute
-0.618_to_-0.5,1430,4,0.5_to_0.618,1140,238,1.68,1430,1430,10-Minute
-0.618_to_-0.5,1440,1,0.5_to_0.618,1140,238,0.42,1440,1440,10-Minute
-0.618_to_-0.5,1450,4,0.5_to_0.618,1140,238,1.68,1450,1450,10-Minute
-0.618_to_-0.5,1500,6,0.5_to_0.618,1140,238,2.52,1500,1500,10-Minute
-0.618_to_-0.5,1510,6,0.5_to_0.618,1140,238,2.52,1510,1510,10-Minute
-0.618_to_-0.5,1520,8,0.5_to_0.618,1140,238,3.36,1520,1520,10-Minute
-0.618_to_-0.5,1530,5,0.5_to_0.618,1140,238,2.1,1530,1530,10-Minute
-0.618_to_-0.5,1540,4,0.5_to_0.618,1140,238,1.68,1540,1540,10-Minute
-0.618_to_-0.5,1550,4,0.5_to_0.618,1140,238,1.68,1550,1550,10-Minute
-0.786_to_-0.618,1210,1,0.5_to_0.618,1140,238,0.42,1210,1210,10-Minute
-0.786_to_-0.618,1350,2,0.5_to_0.618,1140,238,0.84,1350,1350,10-Minute
-0.786_to_-0.618,1400,2,0.5_to_0.618,1140,238,0.84,1400,1400,10-Minute
-0.786_to_-0.618,1410,1,0.5_to_0.618,1140,238,0.42,1410,1410,10-Minute
-0.786_to_-0.618,1420,2,0.5_to_0.618,1140,238,0.84,1420,1420,10-Minute
-0.786_to_-0.618,1430,3,0.5_to_0.618,1140,238,1.26,1430,1430,10-Minute
-0.786_to_-0.618,1440,3,0.5_to_0.618,1140,238,1.26,1440,1440,10-Minute
-0.786_to_-0.618,1450,4,0.5_to_0.618,1140,238,1.68,1450,1450,10-Minute
-0.786_to_-0.618,1500,4,0.5_to_0.618,1140,238,1.68,1500,1500,10-Minute
-0.786_to_-0.618,1510,4,0.5_to_0.618,1140,238,1.68,1510,1510,10-Minute
-0.786_to_-0.618,1520,4,0.5_to_0.618,1140,238,1.68,1520,1520,10-Minute
-0.786_to_-0.618,1530,4,0.5_to_0.618,1140,238,1.68,1530,1530,10-Minute
-0.786_to_-0.618,1540,3,0.5_to_0.618,1140,238,1.26,1540,1540,10-Minute
-0.786_to_-0.618,1550,6,0.5_to_0.618,1140,238,2.52,1550,1550,10-Minute
-1.0_to_-0.786,1410,1,0.5_to_0.618,1140,238,0.42,1410,1410,10-Minute
-1.0_to_-0.786,1420,1,0.5_to_0.618,1140,238,0.42,1420,1420,10-Minute
-1.0_to_-0.786,1430,1,0.5_to_0.618,1140,238,0.42,1430,1430,10-Minute
-1.0_to_-0.786,1440,2,0.5_to_0.618,1140,238,0.84,1440,1440,10-Minute
-1.0_to_-0.786,1450,2,0.5_to_0.618,1140,238,0.84,1450,1450,10-Minute
-1.0_to_-0.786,1500,1,0.5_to_0.618,1140,238,0.42,1500,1500,10-Minute
-1.0_to_-0.786,1510,1,0.5_to_0.618,1140,238,0.42,1510,1510,10-Minute
-1.0_to_-0.786,1530,3,0.5_to_0.618,1140,238,1.26,1530,1530,10-Minute
-1.0_to_-0.786,1540,3,0.5_to_0.618,1140,238,1.26,1540,1540,10-Minute
-1.0_to_-0.786,1550,3,0.5_to_0.618,1140,238,1.26,1550,1550,10-Minute
0.0_to_0.236,1150,1,0.5_to_0.618,1140,238,0.42,1150,1150,10-Minute
0.0_to_0.236,1200,6,0.5_to_0.618,1140,238,2.52,1200,1200,10-Minute
0.0_to_0.236,1210,11,0.5_to_0.618,1140,238,4.62,1210,1210,10-Minute
0.0_to_0.236,1220,14,0.5_to_0.618,1140,238,5.88,1220,1220,10-Minute
0.0_to_0.236,1230,15,0.5_to_0.618,1140,238,6.3,1230,1230,10-Minute
0.0_to_0.236,1240,18,0.5_to_0.618,1140,238,7.56,1240,1240,10-Minute
0.0_to_0.236,1250,18,0.5_to_0.618,1140,238,7.56,1250,1250,10-Minute
0.0_to_0.236,1300,21,0.5_to_0.618,1140,238,8.82,1300,1300,10-Minute
0.0_to_0.236,1310,22,0.5_to_0.618,1140,238,9.24,1310,1310,10-Minute
0.0_to_0.236,1320,25,0.5_to_0.618,1140,238,10.5,1320,1320,10-Minute
0.0_to_0.236,1330,29,0.5_to_0.618,1140,238,12.18,1330,1330,10-Minute
0.0_to_0.236,1340,24,0.5_to_0.618,1140,238,10.08,1340,1340,10-Minute
0.0_to_0.236,1350,26,0.5_to_0.618,1140,238,10.92,1350,1350,10-Minute
0.0_to_0.236,1400,26,0.5_to_0.618,1140,238,10.92,1400,1400,10-Minute
0.0_to_0.236,1410,28,0.5_to_0.618,1140,238,11.76,1410,1410,10-Minute
0.0_to_0.236,1420,24,0.5_to_0.618,1140,238,10.08,1420,1420,10-Minute
0.0_to_0.236,1430,24,0.5_to_0.618,1140,238,10.08,1430,1430,10-Minute
0.0_to_0.236,1440,26,0.5_to_0.618,1140,238,10.92,1440,1440,10-Minute
0.0_to_0.236,1450,22,0.5_to_0.618,1140,238,9.24,1450,1450,10-Minute
0.0_to_0.236,1500,24,0.5_to_0.618,1140,238,10.08,1500,1500,10-Minute
0.0_to_0.236,1510,23,0.5_to_0.618,1140,238,9.66,1510,1510,10-Minute
0.0_to_0.236,1520,23,0.5_to_0.618,1140,238,9.66,1520,1520,10-Minute
0.0_to_0.236,1530,23,0.5_to_0.618,1140,238,9.66,1530,1530,10-Minute
0.0_to_0.236,1540,26,0.5_to_0.618,1140,238,10.92,1540,1540,10-Minute
0.0_to_0.236,1550,31,0.5_to_0.618,1140,238,13.03,1550,1550,10-Minute
0.236_to_0.382,1150,21,0.5_to_0.618,1140,238,8.82,1150,1150,10-Minute
0.236_to_0.382,1200,29,0.5_to_0.618,1140,238,12.18,1200,1200,10-Minute
0.236_to_0.382,1210,32,0.5_to_0.618,1140,238,13.45,1210,1210,10-Minute
0.236_to_0.382,1220,41,0.5_to_0.618,1140,238,17.23,1220,1220,10-Minute
0.236_to_0.382,1230,42,0.5_to_0.618,1140,238,17.65,1230,1230,10-Minute
0.236_to_0.382,1240,38,0.5_to_0.618,1140,238,15.97,1240,1240,10-Minute
0.236_to_0.382,1250,35,0.5_to_0.618,1140,238,14.71,1250,1250,10-Minute
0.236_to_0.382,1300,26,0.5_to_0.618,1140,238,10.92,1300,1300,10-Minute
0.236_to_0.382,1310,28,0.5_to_0.618,1140,238,11.76,1310,1310,10-Minute
0.236_to_0.382,1320,33,0.5_to_0.618,1140,238,13.87,1320,1320,10-Minute
0.236_to_0.382,1330,36,0.5_to_0.618,1140,238,15.13,1330,1330,10-Minute
0.236_to_0.382,1340,31,0.5_to_0.618,1140,238,13.03,1340,1340,10-Minute
0.236_to_0.382,1350,30,0.5_to_0.618,1140,238,12.61,1350,1350,10-Minute
0.236_to_0.382,1400,34,0.5_to_0.618,1140,238,14.29,1400,1400,10-Minute
0.236_to_0.382,1410,29,0.5_to_0.618,1140,238,12.18,1410,1410,10-Minute
0.236_to_0.382,1420,30,0.5_to_0.618,1140,238,12.61,1420,1420,10-Minute
0.236_to_0.382,1430,36,0.5_to_0.618,1140,238,15.13,1430,1430,10-Minute
0.236_to_0.382,1440,28,0.5_to_0.618,1140,238,11.76,1440,1440,10-Minute
0.236_to_0.382,1450,32,0.5_to_0.618,1140,238,13.45,1450,1450,10-Minute
0.236_to_0.382,1500,36,0.5_to_0.618,1140,238,15.13,1500,1500,10-Minute
0.236_to_0.382,1510,36,0.5_to_0.618,1140,238,15.13,1510,1510,10-Minute
0.236_to_0.382,1520,32,0.5_to_0.618,1140,238,13.45,1520,1520,10-Minute
0.236_to_0.382,1530,30,0.5_to_0.618,1140,238,12.61,1530,1530,10-Minute
0.236_to_0.382,1540,33,0.5_to_0.618,1140,238,13.87,1540,1540,10-Minute
0.236_to_0.382,1550,35,0.5_to_0.618,1140,238,14.71,1550,1550,10-Minute
0.382_to_0.5,1150,94,0.5_to_0.618,1140,238,39.5,1150,1150,10-Minute
0.382_to_0.5,1200,80,0.5_to_0.618,1140,238,33.61,1200,1200,10-Minute
0.382_to_0.5,1210,77,0.5_to_0.618,1140,238,32.35,1210,1210,10-Minute
0.382_to_0.5,1220,79,0.5_to_0.618,1140,238,33.19,1220,1220,10-Minute
0.382_to_0.5,1230,76,0.5_to_0.618,1140,238,31.93,1230,1230,10-Minute
0.382_to_0.5,1240,74,0.5_to_0.618,1140,238,31.09,1240,1240,10-Minute
0.382_to_0.5,1250,76,0.5_to_0.618,1140,238,31.93,1250,1250,10-Minute
0.382_to_0.5,1300,74,0.5_to_0.618,1140,238,31.09,1300,1300,10-Minute
0.382_to_0.5,1310,73,0.5_to_0.618,1140,238,30.67,1310,1310,10-Minute
0.382_to_0.5,1320,62,0.5_to_0.618,1140,238,26.05,1320,1320,10-Minute
0.382_to_0.5,1330,51,0.5_to_0.618,1140,238,21.43,1330,1330,10-Minute
0.382_to_0.5,1340,50,0.5_to_0.618,1140,238,21.01,1340,1340,10-Minute
0.382_to_0.5,1350,51,0.5_to_0.618,1140,238,21.43,1350,1350,10-Minute
0.382_to_0.5,1400,55,0.5_to_0.618,1140,238,23.11,1400,1400,10-Minute
0.382_to_0.5,1410,52,0.5_to_0.618,1140,238,21.85,1410,1410,10-Minute
0.382_to_0.5,1420,52,0.5_to_0.618,1140,238,21.85,1420,1420,10-Minute
0.382_to_0.5,1430,55,0.5_to_0.618,1140,238,23.11,1430,1430,10-Minute
0.382_to_0.5,1440,49,0.5_to_0.618,1140,238,20.59,1440,1440,10-Minute
0.382_to_0.5,1450,51,0.5_to_0.618,1140,238,21.43,1450,1450,10-Minute
0.382_to_0.5,1500,49,0.5_to_0.618,1140,238,20.59,1500,1500,10-Minute
0.382_to_0.5,1510,45,0.5_to_0.618,1140,238,18.91,1510,1510,10-Minute
0.382_to_0.5,1520,50,0.5_to_0.618,1140,238,21.01,1520,1520,10-Minute
0.382_to_0.5,1530,53,0.5_to_0.618,1140,238,22.27,1530,1530,10-Minute
0.382_to_0.5,1540,49,0.5_to_0.618,1140,238,20.59,1540,1540,10-Minute
0.382_to_0.5,1550,53,0.5_to_0.618,1140,238,22.27,1550,1550,10-Minute
0.5_to_0.618,1150,182,0.5_to_0.618,1140,238,76.47,1150,1150,10-Minute
0.5_to_0.618,1200,157,0.5_to_0.618,1140,238,65.97,1200,1200,10-Minute
0.5_to_0.618,1210,127,0.5_to_0.618,1140,238,53.36,1210,1210,10-Minute
0.5_to_0.618,1220,102,0.5_to_0.618,1140,238,42.86,1220,1220,10-Minute
0.5_to_0.618,1230,101,0.5_to_0.618,1140,238,42.44,1230,1230,10-Minute
0.5_to_0.618,1240,104,0.5_to_0.618,1140,238,43.7,1240,1240,10-Minute
0.5_to_0.618,1250,99,0.5_to_0.618,1140,238,41.6,1250,1250,10-Minute
0.5_to_0.618,1300,104,0.5_to_0.618,1140,238,43.7,1300,1300,10-Minute
0.5_to_0.618,1310,94,0.5_to_0.618,1140,238,39.5,1310,1310,10-Minute
0.5_to_0.618,1320,85,0.5_to_0.618,1140,238,35.71,1320,1320,10-Minute
0.5_to_0.618,1330,80,0.5_to_0.618,1140,238,33.61,1330,1330,10-Minute
0.5_to_0.618,1340,79,0.5_to_0.618,1140,238,33.19,1340,1340,10-Minute
0.5_to_0.618,1350,76,0.5_to_0.618,1140,238,31.93,1350,1350,10-Minute
0.5_to_0.618,1400,76,0.5_to_0.618,1140,238,31.93,1400,1400,10-Minute
0.5_to_0.618,1410,74,0.5_to_0.618,1140,238,31.09,1410,1410,10-Minute
0.5_to_0.618,1420,77,0.5_to_0.618,1140,238,32.35,1420,1420,10-Minute
0.5_to_0.618,1430,72,0.5_to_0.618,1140,238,30.25,1430,1430,10-Minute
0.5_to_0.618,1440,67,0.5_to_0.618,1140,238,28.15,1440,1440,10-Minute
0.5_to_0.618,1450,63,0.5_to_0.618,1140,238,26.47,1450,1450,10-Minute
0.5_to_0.618,1500,64,0.5_to_0.618,1140,238,26.89,1500,1500,10-Minute
0.5_to_0.618,1510,61,0.5_to_0.618,1140,238,25.63,1510,1510,10-Minute
0.5_to_0.618,1520,57,0.5_to_0.618,1140,238,23.95,1520,1520,10-Minute
0.5_to_0.618,1530,53,0.5_to_0.618,1140,238,22.27,1530,1530,10-Minute
0.5_to_0.618,1540,55,0.5_to_0.618,1140,238,23.11,1540,1540,10-Minute
0.5_to_0.618,1550,60,0.5_to_0.618,1140,238,25.21,1550,1550,10-Minute
0.618_to_0.786,1150,96,0.5_to_0.618,1140,238,40.34,1150,1150,10-Minute
0.618_to_0.786,1200,110,0.5_to_0.618,1140,238,46.22,1200,1200,10-Minute
0.618_to_0.786,1210,99,0.5_to_0.618,1140,238,41.6,1210,1210,10-Minute
0.618_to_0.786,1220,103,0.5_to_0.618,1140,238,43.28,1220,1220,10-Minute
0.618_to_0.786,1230,99,0.5_to_0.618,1140,238,41.6,1230,1230,10-Minute
0.618_to_0.786,1240,89,0.5_to_0.618,1140,238,37.39,1240,1240,10-Minute
0.618_to_0.786,1250,83,0.5_to_0.618,1140,238,34.87,1250,1250,10-Minute
0.618_to_0.786,1300,88,0.5_to_0.618,1140,238,36.97,1300,1300,10-Minute
0.618_to_0.786,1310,84,0.5_to_0.618,1140,238,35.29,1310,1310,10-Minute
0.618_to_0.786,1320,89,0.5_to_0.618,1140,238,37.39,1320,1320,10-Minute
0.618_to_0.786,1330,88,0.5_to_0.618,1140,238,36.97,1330,1330,10-Minute
0.618_to_0.786,1340,87,0.5_to_0.618,1140,238,36.55,1340,1340,10-Minute
0.618_to_0.786,1350,80,0.5_to_0.618,1140,238,33.61,1350,1350,10-Minute
0.618_to_0.786,1400,89,0.5_to_0.618,1140,238,37.39,1400,1400,10-Minute
0.618_to_0.786,1410,89,0.5_to_0.618,1140,238,37.39,1410,1410,10-Minute
0.618_to_0.786,1420,80,0.5_to_0.618,1140,238,33.61,1420,1420,10-Minute
0.618_to_0.786,1430,71,0.5_to_0.618,1140,238,29.83,1430,1430,10-Minute
0.618_to_0.786,1440,67,0.5_to_0.618,1140,238,28.15,1440,1440,10-Minute
0.618_to_0.786,1450,66,0.5_to_0.618,1140,238,27.73,1450,1450,10-Minute
0.618_to_0.786,1500,69,0.5_to_0.618,1140,238,28.99,1500,1500,10-Minute
0.618_to_0.786,1510,65,0.5_to_0.618,1140,238,27.31,1510,1510,10-Minute
0.618_to_0.786,1520,66,0.5_to_0.618,1140,238,27.73,1520,1520,10-Minute
0.618_to_0.786,1530,63,0.5_to_0.618,1140,238,26.47,1530,1530,10-Minute
0.618_to_0.786,1540,70,0.5_to_0.618,1140,238,29.41,1540,1540,10-Minute
0.618_to_0.786,1550,85,0.5_to_0.618,1140,238,35.71,1550,1550,10-Minute
0.786_to_1.0,1150,11,0.5_to_0.618,1140,238,4.62,1150,1150,10-Minute
0.786_to_1.0,1200,21,0.5_to_0.618,1140,238,8.82,1200,1200,10-Minute
0.786_to_1.0,1210,26,0.5_to_0.618,1140,238,10.92,1210,1210,10-Minute
0.786_to_1.0,1220,28,0.5_to_0.618,1140,238,11.76,1220,1220,10-Minute
0.786_to_1.0,1230,35,0.5_to_0.618,1140,238,14.71,1230,1230,10-Minute
0.786_to_1.0,1240,43,0.5_to_0.618,1140,238,18.07,1240,1240,10-Minute
0.786_to_1.0,1250,41,0.5_to_0.618,1140,238,17.23,1250,1250,10-Minute
0.786_to_1.0,1300,50,0.5_to_0.618,1140,238,21.01,1300,1300,10-Minute
0.786_to_1.0,1310,50,0.5_to_0.618,1140,238,21.01,1310,1310,10-Minute
0.786_to_1.0,1320,46,0.5_to_0.618,1140,238,19.33,1320,1320,10-Minute
0.786_to_1.0,1330,42,0.5_to_0.618,1140,238,17.65,1330,1330,10-Minute
0.786_to_1.0,1340,49,0.5_to_0.618,1140,238,20.59,1340,1340,10-Minute
0.786_to_1.0,1350,47,0.5_to_0.618,1140,238,19.75,1350,1350,10-Minute
0.786_to_1.0,1400,48,0.5_to_0.618,1140,238,20.17,1400,1400,10-Minute
0.786_to_1.0,1410,51,0.5_to_0.618,1140,238,21.43,1410,1410,10-Minute
