Direction,TriggerLevel,TriggerTime,GoalLevel,GoalTime,NumHits,NumTriggers,PctCompletion
Upside,0.382,0900,0.786,1000,96,747,12.85
Upside,0.382,0900,0.786,1100,53,747,7.1
Upside,0.382,0900,0.786,1200,35,747,4.69
Upside,0.382,0900,0.786,1300,17,747,2.28
Upside,0.382,0900,0.786,1400,17,747,2.28
Upside,0.382,0900,0.786,1500,30,747,4.02
Upside,0.382,0900,0.786,OPEN,149,747,19.95
Upside,0.382,0900,1.0,0900,32,747,4.28
Upside,0.382,0900,1.0,1000,67,747,8.97
Upside,0.382,0900,1.0,1100,43,747,5.76
Upside,0.382,0900,1.0,1200,28,747,3.75
Upside,0.382,0900,1.0,1300,19,747,2.54
Upside,0.382,0900,1.0,1400,26,747,3.48
Upside,0.382,0900,1.0,1500,34,747,4.55
Upside,0.382,0900,1.0,OPEN,66,747,8.84
Upside,0.382,1000,-1.0,1000,154,171,90.06
Upside,0.382,1000,-1.0,1100,17,171,9.94
Upside,0.382,1000,-0.786,1000,154,171,90.06
Upside,0.382,1000,-0.786,1100,17,171,9.94
Upside,0.382,1000,-0.618,1000,154,171,90.06
Upside,0.382,1000,-0.618,1100,17,171,9.94
Upside,0.382,1000,-0.5,1000,154,171,90.06
Upside,0.382,1000,-0.5,1100,17,171,9.94
Upside,0.382,1000,-0.382,1000,154,171,90.06
Upside,0.382,1000,-0.382,1100,17,171,9.94
Upside,0.382,1000,-0.236,1000,154,171,90.06
Upside,0.382,1000,-0.236,1100,17,171,9.94
Upside,0.382,1000,0.0,1000,154,171,90.06
Upside,0.382,1000,0.0,1100,17,171,9.94
Upside,0.382,1000,0.236,1000,154,171,90.06
Upside,0.382,1000,0.236,1100,17,171,9.94
Upside,0.382,1000,0.5,1000,64,171,37.43
Upside,0.382,1000,0.5,1100,38,171,22.22
Upside,0.382,1000,0.5,1200,10,171,5.85
Upside,0.382,1000,0.5,1300,8,171,4.68
Upside,0.382,1000,0.5,1400,5,171,2.92
Upside,0.382,1000,0.5,1500,6,171,3.51
Upside,0.382,1000,0.618,1000,18,171,10.53
Upside,0.382,1000,0.618,1100,29,171,16.96
Upside,0.382,1000,0.618,1200,14,171,8.19
Upside,0.382,1000,0.618,1300,17,171,9.94
Upside,0.382,1000,0.618,1400,8,171,4.68
Upside,0.382,1000,0.618,1500,8,171,4.68
Upside,0.382,1000,0.786,1000,5,171,2.92
Upside,0.382,1000,0.786,1100,13,171,7.6
Upside,0.382,1000,0.786,1200,8,171,4.68
Upside,0.382,1000,0.786,1300,8,171,4.68
Upside,0.382,1000,0.786,1400,6,171,3.51
Upside,0.382,1000,0.786,1500,17,171,9.94
Upside,0.382,1000,1.0,1000,1,171,0.58
Upside,0.382,1000,1.0,1100,4,171,2.34
Upside,0.382,1000,1.0,1200,2,171,1.17
Upside,0.382,1000,1.0,1300,7,171,4.09
Upside,0.382,1000,1.0,1400,7,171,4.09
Upside,0.382,1000,1.0,1500,10,171,5.85
Upside,0.382,1000,1.0,1600,1,171,0.58
Upside,0.382,1100,-1.0,1100,107,113,94.69
Upside,0.382,1100,-1.0,1200,6,113,5.31
Upside,0.382,1100,-0.786,1100,107,113,94.69
Upside,0.382,1100,-0.786,1200,6,113,5.31
Upside,0.382,1100,-0.618,1100,107,113,94.69
Upside,0.382,1100,-0.618,1200,6,113,5.31
Upside,0.382,1100,-0.5,1100,107,113,94.69
Upside,0.382,1100,-0.5,1200,6,113,5.31
Upside,0.382,1100,-0.382,1100,107,113,94.69
Upside,0.382,1100,-0.382,1200,6,113,5.31
Upside,0.382,1100,-0.236,1100,107,113,94.69
Upside,0.382,1100,-0.236,1200,6,113,5.31
Upside,0.382,1100,0.0,1100,107,113,94.69
Upside,0.382,1100,0.0,1200,6,113,5.31
Upside,0.382,1100,0.236,1100,106,113,93.81
Upside,0.382,1100,0.236,1200,7,113,6.19
Upside,0.382,1100,0.5,1100,43,113,38.05
Upside,0.382,1100,0.5,1200,15,113,13.27
Upside,0.382,1100,0.5,1300,13,113,11.5
Upside,0.382,1100,0.5,1400,7,113,6.19
Upside,0.382,1100,0.5,1500,9,113,7.96
Upside,0.382,1100,0.618,1100,18,113,15.93
Upside,0.382,1100,0.618,1200,10,113,8.85
Upside,0.382,1100,0.618,1300,11,113,9.73
Upside,0.382,1100,0.618,1400,8,113,7.08
Upside,0.382,1100,0.618,1500,9,113,7.96
Upside,0.382,1100,0.786,1100,7,113,6.19
Upside,0.382,1100,0.786,1200,9,113,7.96
Upside,0.382,1100,0.786,1300,4,113,3.54
Upside,0.382,1100,0.786,1400,5,113,4.42
Upside,0.382,1100,0.786,1500,10,113,8.85
Upside,0.382,1100,1.0,1100,2,113,1.77
Upside,0.382,1100,1.0,1200,2,113,1.77
Upside,0.382,1100,1.0,1300,6,113,5.31
Upside,0.382,1100,1.0,1400,2,113,1.77
Upside,0.382,1100,1.0,1500,3,113,2.65
Upside,0.382,1200,-1.0,1200,50,62,80.65
Upside,0.382,1200,-1.0,1300,12,62,19.35
Upside,0.382,1200,-0.786,1200,50,62,80.65
Upside,0.382,1200,-0.786,1300,12,62,19.35
Upside,0.382,1200,-0.618,1200,50,62,80.65
Upside,0.382,1200,-0.618,1300,12,62,19.35
Upside,0.382,1200,-0.5,1200,50,62,80.65
Upside,0.382,1200,-0.5,1300,12,62,19.35
Upside,0.382,1200,-0.382,1200,50,62,80.65
Upside,0.382,1200,-0.382,1300,12,62,19.35
Upside,0.382,1200,-0.236,1200,50,62,80.65
Upside,0.382,1200,-0.236,1300,12,62,19.35
Upside,0.382,1200,0.0,1200,50,62,80.65
Upside,0.382,1200,0.0,1300,12,62,19.35
Upside,0.382,1200,0.236,1200,49,62,79.03
Upside,0.382,1200,0.236,1300,13,62,20.97
Upside,0.382,1200,0.5,1200,19,62,30.65
Upside,0.382,1200,0.5,1300,10,62,16.13
Upside,0.382,1200,0.5,1400,5,62,8.06
Upside,0.382,1200,0.5,1500,9,62,14.52
Upside,0.382,1200,0.618,1200,8,62,12.9
Upside,0.382,1200,0.618,1300,8,62,12.9
Upside,0.382,1200,0.618,1400,6,62,9.68
Upside,0.382,1200,0.618,1500,7,62,11.29
Upside,0.382,1200,0.786,1200,2,62,3.23
Upside,0.382,1200,0.786,1300,3,62,4.84
Upside,0.382,1200,0.786,1400,4,62,6.45
Upside,0.382,1200,0.786,1500,4,62,6.45
Upside,0.382,1200,1.0,1200,1,62,1.61
Upside,0.382,1200,1.0,1300,1,62,1.61
Upside,0.382,1200,1.0,1500,3,62,4.84
Upside,0.382,1300,-1.0,1300,32,42,76.19
Upside,0.382,1300,-1.0,1400,10,42,23.81
Upside,0.382,1300,-0.786,1300,32,42,76.19
Upside,0.382,1300,-0.786,1400,10,42,23.81
Upside,0.382,1300,-0.618,1300,32,42,76.19
Upside,0.382,1300,-0.618,1400,10,42,23.81
Upside,0.382,1300,-0.5,1300,32,42,76.19
Upside,0.382,1300,-0.5,1400,10,42,23.81
Upside,0.382,1300,-0.382,1300,32,42,76.19
Upside,0.382,1300,-0.382,1400,10,42,23.81
Upside,0.382,1300,-0.236,1300,32,42,76.19
Upside,0.382,1300,-0.236,1400,10,42,23.81
Upside,0.382,1300,0.0,1300,32,42,76.19
Upside,0.382,1300,0.0,1400,10,42,23.81
Upside,0.382,1300,0.236,1300,32,42,76.19
Upside,0.382,1300,0.236,1400,10,42,23.81
Upside,0.382,1300,0.5,1300,14,42,33.33
Upside,0.382,1300,0.5,1400,9,42,21.43
Upside,0.382,1300,0.5,1500,8,42,19.05
Upside,0.382,1300,0.618,1300,3,42,7.14
Upside,0.382,1300,0.618,1400,10,42,23.81
Upside,0.382,1300,0.618,1500,8,42,19.05
Upside,0.382,1300,0.786,1400,5,42,11.9
Upside,0.382,1300,0.786,1500,3,42,7.14
Upside,0.382,1300,1.0,1400,3,42,7.14
Upside,0.382,1300,1.0,1500,1,42,2.38
Upside,0.382,1400,-1.0,1400,62,66,93.94
Upside,0.382,1400,-1.0,1500,4,66,6.06
Upside,0.382,1400,-0.786,1400,62,66,93.94
Upside,0.382,1400,-0.786,1500,4,66,6.06
Upside,0.382,1400,-0.618,1400,62,66,93.94
Upside,0.382,1400,-0.618,1500,4,66,6.06
Upside,0.382,1400,-0.5,1400,62,66,93.94
Upside,0.382,1400,-0.5,1500,4,66,6.06
Upside,0.382,1400,-0.382,1400,62,66,93.94
Upside,0.382,1400,-0.382,1500,4,66,6.06
Upside,0.382,1400,-0.236,1400,62,66,93.94
Upside,0.382,1400,-0.236,1500,4,66,6.06
Upside,0.382,1400,0.0,1400,62,66,93.94
Upside,0.382,1400,0.0,1500,4,66,6.06
Upside,0.382,1400,0.236,1400,61,66,92.42
Upside,0.382,1400,0.236,1500,4,66,6.06
Upside,0.382,1400,0.5,1400,24,66,36.36
Upside,0.382,1400,0.5,1500,21,66,31.82
Upside,0.382,1400,0.618,1400,11,66,16.67
Upside,0.382,1400,0.618,1500,16,66,24.24
Upside,0.382,1400,0.786,1400,4,66,6.06
Upside,0.382,1400,0.786,1500,8,66,12.12
Upside,0.382,1400,1.0,1400,2,66,3.03
Upside,0.382,1400,1.0,1500,6,66,9.09
Upside,0.382,1500,-1.0,1500,46,66,69.7
Upside,0.382,1500,-1.0,1600,20,66,30.3
Upside,0.382,1500,-0.786,1500,46,66,69.7
Upside,0.382,1500,-0.786,1600,20,66,30.3
Upside,0.382,1500,-0.618,1500,46,66,69.7
Upside,0.382,1500,-0.618,1600,20,66,30.3
Upside,0.382,1500,-0.5,1500,46,66,69.7
Upside,0.382,1500,-0.5,1600,20,66,30.3
Upside,0.382,1500,-0.382,1500,46,66,69.7
Upside,0.382,1500,-0.382,1600,20,66,30.3
Upside,0.382,1500,-0.236,1500,46,66,69.7
Upside,0.382,1500,-0.236,1600,20,66,30.3
Upside,0.382,1500,0.0,1500,46,66,69.7
Upside,0.382,1500,0.0,1600,20,66,30.3
Upside,0.382,1500,0.236,1500,46,66,69.7
Upside,0.382,1500,0.236,1600,20,66,30.3
Upside,0.382,1500,0.5,1500,15,66,22.73
Upside,0.382,1500,0.618,1500,6,66,9.09
Upside,0.382,1500,0.786,1500,2,66,3.03
Upside,0.382,1600,-1.0,1600,1,1,100.0
Upside,0.382,1600,-0.786,1600,1,1,100.0
Upside,0.382,1600,-0.618,1600,1,1,100.0
Upside,0.382,1600,-0.5,1600,1,1,100.0
Upside,0.382,1600,-0.382,1600,1,1,100.0
Upside,0.382,1600,-0.236,1600,1,1,100.0
Upside,0.382,1600,0.0,1600,1,1,100.0
Upside,0.382,1600,0.236,1600,1,1,100.0
Upside,0.382,OPEN,-1.0,0900,129,129,100.0
Upside,0.382,OPEN,-0.786,0900,129,129,100.0
Upside,0.382,OPEN,-0.618,0900,129,129,100.0
Upside,0.382,OPEN,-0.5,0900,129,129,100.0
Upside,0.382,OPEN,-0.382,0900,129,129,100.0
Upside,0.382,OPEN,-0.236,0900,129,129,100.0
Upside,0.382,OPEN,0.0,0900,129,129,100.0
Upside,0.382,OPEN,0.236,0900,128,129,99.22
Upside,0.382,OPEN,0.5,0900,3,129,2.33
Upside,0.382,OPEN,0.5,1000,2,129,1.55
Upside,0.382,OPEN,0.5,1300,1,129,0.78
Upside,0.382,OPEN,0.5,1500,1,129,0.78
Upside,0.382,OPEN,0.5,OPEN,117,129,90.7
Upside,0.382,OPEN,0.618,0900,12,129,9.3
Upside,0.382,OPEN,0.618,1000,11,129,8.53
Upside,0.382,OPEN,0.618,1100,1,129,0.78
Upside,0.382,OPEN,0.618,1200,1,129,0.78
Upside,0.382,OPEN,0.618,1300,1,129,0.78
Upside,0.382,OPEN,0.618,1400,3,129,2.33
Upside,0.382,OPEN,0.618,1500,3,129,2.33
Upside,0.382,OPEN,0.618,OPEN,80,129,62.02
Upside,0.382,OPEN,0.786,0900,23,129,17.83
Upside,0.382,OPEN,0.786,1000,25,129,19.38
Upside,0.382,OPEN,0.786,1100,8,129,6.2
Upside,0.382,OPEN,0.786,1200,3,129,2.33
Upside,0.382,OPEN,0.786,1300,4,129,3.1
Upside,0.382,OPEN,0.786,1400,5,129,3.88
Upside,0.382,OPEN,0.786,1500,2,129,1.55
Upside,0.382,OPEN,0.786,OPEN,19,129,14.73
Upside,0.382,OPEN,1.0,0900,4,129,3.1
Upside,0.382,OPEN,1.0,1000,16,129,12.4
Upside,0.382,OPEN,1.0,1100,3,129,2.33
Upside,0.382,OPEN,1.0,1200,7,129,5.43
Upside,0.382,OPEN,1.0,1300,5,129,3.88
Upside,0.382,OPEN,1.0,1400,8,129,6.2
Upside,0.382,OPEN,1.0,1500,6,129,4.65
Upside,0.382,OPEN,1.0,OPEN,2,129,1.55
Upside,0.5,0900,-1.0,0900,514,562,91.46
Upside,0.5,0900,-1.0,1000,48,562,8.54
Upside,0.5,0900,-0.786,0900,514,562,91.46
Upside,0.5,0900,-0.786,1000,48,562,8.54
Upside,0.5,0900,-0.618,0900,514,562,91.46
Upside,0.5,0900,-0.618,1000,48,562,8.54
Upside,0.5,0900,-0.5,0900,514,562,91.46
Upside,0.5,0900,-0.5,1000,48,562,8.54
Upside,0.5,0900,-0.382,0900,514,562,91.46
Upside,0.5,0900,-0.382,1000,48,562,8.54
Upside,0.5,0900,-0.236,0900,514,562,91.46
Upside,0.5,0900,-0.236,1000,48,562,8.54
Upside,0.5,0900,0.0,0900,514,562,91.46
Upside,0.5,0900,0.0,1000,48,562,8.54
Upside,0.5,0900,0.236,0900,511,562,90.93
Upside,0.5,0900,0.236,1000,49,562,8.72
Upside,0.5,0900,0.382,0900,502,562,89.32
Upside,0.5,0900,0.382,1000,51,562,9.07
Upside,0.5,0900,0.382,1200,1,562,0.18
Upside,0.5,0900,0.618,0900,92,562,16.37
Upside,0.5,0900,0.618,1000,68,562,12.1
Upside,0.5,0900,0.618,1100,20,562,3.56
Upside,0.5,0900,0.618,1200,5,562,0.89
Upside,0.5,0900,0.618,1300,4,562,0.71
Upside,0.5,0900,0.618,1400,11,562,1.96
Upside,0.5,0900,0.618,1500,4,562,0.71
Upside,0.5,0900,0.618,OPEN,289,562,51.42
Upside,0.5,0900,0.786,0900,68,562,12.1
Upside,0.5,0900,0.786,1000,106,562,18.86
Upside,0.5,0900,0.786,1100,45,562,8.01
Upside,0.5,0900,0.786,1200,19,562,3.38
Upside,0.5,0900,0.786,1300,12,562,2.14
Upside,0.5,0900,0.786,1400,11,562,1.96
Upside,0.5,0900,0.786,1500,17,562,3.02
Upside,0.5,0900,0.786,OPEN,134,562,23.84
Upside,0.5,0900,1.0,0900,30,562,5.34
Upside,0.5,0900,1.0,1000,68,562,12.1
Upside,0.5,0900,1.0,1100,36,562,6.41
Upside,0.5,0900,1.0,1200,29,562,5.16
Upside,0.5,0900,1.0,1300,13,562,2.31
Upside,0.5,0900,1.0,1400,19,562,3.38
Upside,0.5,0900,1.0,1500,25,562,4.45
Upside,0.5,0900,1.0,OPEN,63,562,11.21
Upside,0.5,1000,-1.0,1000,133,154,86.36
Upside,0.5,1000,-1.0,1100,21,154,13.64
Upside,0.5,1000,-0.786,1000,133,154,86.36
Upside,0.5,1000,-0.786,1100,21,154,13.64
Upside,0.5,1000,-0.618,1000,133,154,86.36
Upside,0.5,1000,-0.618,1100,21,154,13.64
Upside,0.5,1000,-0.5,1000,133,154,86.36
Upside,0.5,1000,-0.5,1100,21,154,13.64
Upside,0.5,1000,-0.382,1000,133,154,86.36
Upside,0.5,1000,-0.382,1100,21,154,13.64
Upside,0.5,1000,-0.236,1000,133,154,86.36
Upside,0.5,1000,-0.236,1100,21,154,13.64
Upside,0.5,1000,0.0,1000,133,154,86.36
Upside,0.5,1000,0.0,1100,21,154,13.64
Upside,0.5,1000,0.236,1000,133,154,86.36
Upside,0.5,1000,0.236,1100,21,154,13.64
Upside,0.5,1000,0.382,1000,133,154,86.36
Upside,0.5,1000,0.382,1100,21,154,13.64
Upside,0.5,1000,0.618,1000,57,154,37.01
Upside,0.5,1000,0.618,1100,37,154,24.03
Upside,0.5,1000,0.618,1200,12,154,7.79
Upside,0.5,1000,0.618,1300,5,154,3.25
Upside,0.5,1000,0.618,1400,6,154,3.9
Upside,0.5,1000,0.618,1500,8,154,5.19
Upside,0.5,1000,0.786,1000,11,154,7.14
Upside,0.5,1000,0.786,1100,22,154,14.29
Upside,0.5,1000,0.786,1200,16,154,10.39
Upside,0.5,1000,0.786,1300,10,154,6.49
Upside,0.5,1000,0.786,1400,10,154,6.49
Upside,0.5,1000,0.786,1500,13,154,8.44
Upside,0.5,1000,1.0,1000,1,154,0.65
Upside,0.5,1000,1.0,1100,9,154,5.84
Upside,0.5,1000,1.0,1200,3,154,1.95
Upside,0.5,1000,1.0,1300,10,154,6.49
Upside,0.5,1000,1.0,1400,12,154,7.79
Upside,0.5,1000,1.0,1500,11,154,7.14
Upside,0.5,1100,-1.0,1100,93,106,87.74
Upside,0.5,1100,-1.0,1200,13,106,12.26
Upside,0.5,1100,-0.786,1100,93,106,87.74
Upside,0.5,1100,-0.786,1200,13,106,12.26
Upside,0.5,1100,-0.618,1100,93,106,87.74
Upside,0.5,1100,-0.618,1200,13,106,12.26
Upside,0.5,1100,-0.5,1100,93,106,87.74
Upside,0.5,1100,-0.5,1200,13,106,12.26
Upside,0.5,1100,-0.382,1100,93,106,87.74
Upside,0.5,1100,-0.382,1200,13,106,12.26
Upside,0.5,1100,-0.236,1100,93,106,87.74
Upside,0.5,1100,-0.236,1200,13,106,12.26
Upside,0.5,1100,0.0,1100,93,106,87.74
Upside,0.5,1100,0.0,1200,13,106,12.26
Upside,0.5,1100,0.236,1100,93,106,87.74
Upside,0.5,1100,0.236,1200,13,106,12.26
Upside,0.5,1100,0.382,1100,93,106,87.74
Upside,0.5,1100,0.382,1200,13,106,12.26
Upside,0.5,1100,0.618,1100,37,106,34.91
Upside,0.5,1100,0.618,1200,19,106,17.92
Upside,0.5,1100,0.618,1300,13,106,12.26
Upside,0.5,1100,0.618,1400,2,106,1.89
Upside,0.5,1100,0.618,1500,7,106,6.6
Upside,0.5,1100,0.786,1100,10,106,9.43
Upside,0.5,1100,0.786,1200,18,106,16.98
Upside,0.5,1100,0.786,1300,7,106,6.6
Upside,0.5,1100,0.786,1400,5,106,4.72
Upside,0.5,1100,0.786,1500,14,106,13.21
Upside,0.5,1100,1.0,1100,3,106,2.83
Upside,0.5,1100,1.0,1200,3,106,2.83
Upside,0.5,1100,1.0,1300,11,106,10.38
Upside,0.5,1100,1.0,1400,8,106,7.55
Upside,0.5,1100,1.0,1500,11,106,10.38
Upside,0.5,1200,-1.0,1200,50,58,86.21
Upside,0.5,1200,-1.0,1300,8,58,13.79
Upside,0.5,1200,-0.786,1200,50,58,86.21
Upside,0.5,1200,-0.786,1300,8,58,13.79
Upside,0.5,1200,-0.618,1200,50,58,86.21
Upside,0.5,1200,-0.618,1300,8,58,13.79
Upside,0.5,1200,-0.5,1200,50,58,86.21
Upside,0.5,1200,-0.5,1300,8,58,13.79
Upside,0.5,1200,-0.382,1200,50,58,86.21
Upside,0.5,1200,-0.382,1300,8,58,13.79
Upside,0.5,1200,-0.236,1200,50,58,86.21
Upside,0.5,1200,-0.236,1300,8,58,13.79
Upside,0.5,1200,0.0,1200,50,58,86.21
Upside,0.5,1200,0.0,1300,8,58,13.79
Upside,0.5,1200,0.236,1200,50,58,86.21
Upside,0.5,1200,0.236,1300,8,58,13.79
Upside,0.5,1200,0.382,1200,50,58,86.21
Upside,0.5,1200,0.382,1300,8,58,13.79
Upside,0.5,1200,0.618,1200,16,58,27.59
Upside,0.5,1200,0.618,1300,10,58,17.24
Upside,0.5,1200,0.618,1400,10,58,17.24
Upside,0.5,1200,0.618,1500,4,58,6.9
Upside,0.5,1200,0.786,1200,3,58,5.17
Upside,0.5,1200,0.786,1300,7,58,12.07
Upside,0.5,1200,0.786,1400,6,58,10.34
Upside,0.5,1200,0.786,1500,4,58,6.9
Upside,0.5,1200,1.0,1200,1,58,1.72
Upside,0.5,1200,1.0,1300,3,58,5.17
Upside,0.5,1200,1.0,1400,1,58,1.72
Upside,0.5,1200,1.0,1500,1,58,1.72
Upside,0.5,1200,1.0,1600,1,58,1.72
Upside,0.5,1300,-1.0,1300,46,52,88.46
Upside,0.5,1300,-1.0,1400,6,52,11.54
Upside,0.5,1300,-0.786,1300,46,52,88.46
Upside,0.5,1300,-0.786,1400,6,52,11.54
Upside,0.5,1300,-0.618,1300,46,52,88.46
Upside,0.5,1300,-0.618,1400,6,52,11.54
Upside,0.5,1300,-0.5,1300,46,52,88.46
Upside,0.5,1300,-0.5,1400,6,52,11.54
Upside,0.5,1300,-0.382,1300,46,52,88.46
Upside,0.5,1300,-0.382,1400,6,52,11.54
Upside,0.5,1300,-0.236,1300,46,52,88.46
Upside,0.5,1300,-0.236,1400,6,52,11.54
Upside,0.5,1300,0.0,1300,46,52,88.46
Upside,0.5,1300,0.0,1400,6,52,11.54
Upside,0.5,1300,0.236,1300,46,52,88.46
Upside,0.5,1300,0.236,1400,6,52,11.54
Upside,0.5,1300,0.382,1300,46,52,88.46
Upside,0.5,1300,0.382,1400,6,52,11.54
Upside,0.5,1300,0.618,1300,17,52,32.69
Upside,0.5,1300,0.618,1400,15,52,28.85
Upside,0.5,1300,0.618,1500,7,52,13.46
Upside,0.5,1300,0.786,1400,5,52,9.62
Upside,0.5,1300,0.786,1500,6,52,11.54
Upside,0.5,1300,1.0,1400,2,52,3.85
Upside,0.5,1300,1.0,1500,3,52,5.77
Upside,0.5,1400,-1.0,1400,48,60,80.0
Upside,0.5,1400,-1.0,1500,12,60,20.0
Upside,0.5,1400,-0.786,1400,48,60,80.0
Upside,0.5,1400,-0.786,1500,12,60,20.0
Upside,0.5,1400,-0.618,1400,48,60,80.0
Upside,0.5,1400,-0.618,1500,12,60,20.0
Upside,0.5,1400,-0.5,1400,48,60,80.0
Upside,0.5,1400,-0.5,1500,12,60,20.0
Upside,0.5,1400,-0.382,1400,48,60,80.0
Upside,0.5,1400,-0.382,1500,12,60,20.0
Upside,0.5,1400,-0.236,1400,48,60,80.0
Upside,0.5,1400,-0.236,1500,12,60,20.0
Upside,0.5,1400,0.0,1400,48,60,80.0
Upside,0.5,1400,0.0,1500,12,60,20.0
Upside,0.5,1400,0.236,1400,48,60,80.0
Upside,0.5,1400,0.236,1500,12,60,20.0
Upside,0.5,1400,0.382,1400,48,60,80.0
Upside,0.5,1400,0.382,1500,12,60,20.0
Upside,0.5,1400,0.618,1400,22,60,36.67
Upside,0.5,1400,0.618,1500,19,60,31.67
Upside,0.5,1400,0.786,1400,8,60,13.33
Upside,0.5,1400,0.786,1500,12,60,20.0
Upside,0.5,1400,1.0,1400,3,60,5.0
Upside,0.5,1400,1.0,1500,6,60,10.0
Upside,0.5,1500,-1.0,1500,58,76,76.32
Upside,0.5,1500,-1.0,1600,18,76,23.68
Upside,0.5,1500,-0.786,1500,58,76,76.32
Upside,0.5,1500,-0.786,1600,18,76,23.68
Upside,0.5,1500,-0.618,1500,58,76,76.32
Upside,0.5,1500,-0.618,1600,18,76,23.68
Upside,0.5,1500,-0.5,1500,58,76,76.32
Upside,0.5,1500,-0.5,1600,18,76,23.68
Upside,0.5,1500,-0.382,1500,58,76,76.32
Upside,0.5,1500,-0.382,1600,18,76,23.68
Upside,0.5,1500,-0.236,1500,58,76,76.32
Upside,0.5,1500,-0.236,1600,18,76,23.68
Upside,0.5,1500,0.0,1500,58,76,76.32
Upside,0.5,1500,0.0,1600,18,76,23.68
Upside,0.5,1500,0.236,1500,58,76,76.32
Upside,0.5,1500,0.236,1600,18,76,23.68
Upside,0.5,1500,0.382,1500,58,76,76.32
Upside,0.5,1500,0.382,1600,16,76,21.05
Upside,0.5,1500,0.618,1500,29,76,38.16
Upside,0.5,1500,0.786,1500,8,76,10.53
Upside,0.5,1500,1.0,1500,1,76,1.32
Upside,0.5,OPEN,-1.0,0900,68,68,100.0
Upside,0.5,OPEN,-0.786,0900,68,68,100.0
Upside,0.5,OPEN,-0.618,0900,68,68,100.0
Upside,0.5,OPEN,-0.5,0900,68,68,100.0
Upside,0.5,OPEN,-0.382,0900,68,68,100.0
Upside,0.5,OPEN,-0.236,0900,68,68,100.0
Upside,0.5,OPEN,0.0,0900,68,68,100.0
Upside,0.5,OPEN,0.236,0900,67,68,98.53
Upside,0.5,OPEN,0.236,1500,1,68,1.47
Upside,0.5,OPEN,0.382,0900,67,68,98.53
Upside,0.5,OPEN,0.382,1500,1,68,1.47
Upside,0.5,OPEN,0.618,0900,2,68,2.94
Upside,0.5,OPEN,0.618,1100,2,68,2.94
Upside,0.5,OPEN,0.618,OPEN,63,68,92.65
Upside,0.5,OPEN,0.786,0900,7,68,10.29
Upside,0.5,OPEN,0.786,1000,9,68,13.24
Upside,0.5,OPEN,0.786,1100,4,68,5.88
Upside,0.5,OPEN,0.786,1200,1,68,1.47
Upside,0.5,OPEN,0.786,1400,1,68,1.47
Upside,0.5,OPEN,0.786,1500,2,68,2.94
Upside,0.5,OPEN,0.786,OPEN,34,68,50.0
Upside,0.5,OPEN,1.0,0900,6,68,8.82
Upside,0.5,OPEN,1.0,1000,15,68,22.06
Upside,0.5,OPEN,1.0,1100,4,68,5.88
Upside,0.5,OPEN,1.0,1200,4,68,5.88
Upside,0.5,OPEN,1.0,1300,1,68,1.47
Upside,0.5,OPEN,1.0,1400,3,68,4.41
Upside,0.5,OPEN,1.0,1500,5,68,7.35
Upside,0.5,OPEN,1.0,OPEN,5,68,7.35
Upside,0.618,0900,-1.0,0900,363,402,90.3
Upside,0.618,0900,-1.0,1000,39,402,9.7
Upside,0.618,0900,-0.786,0900,363,402,90.3
Upside,0.618,0900,-0.786,1000,39,402,9.7
Upside,0.618,0900,-0.618,0900,363,402,90.3
Upside,0.618,0900,-0.618,1000,39,402,9.7
Upside,0.618,0900,-0.5,0900,363,402,90.3
Upside,0.618,0900,-0.5,1000,39,402,9.7
Upside,0.618,0900,-0.382,0900,363,402,90.3
Upside,0.618,0900,-0.382,1000,39,402,9.7
Upside,0.618,0900,-0.236,0900,363,402,90.3
Upside,0.618,0900,-0.236,1000,39,402,9.7
Upside,0.618,0900,0.0,0900,363,402,90.3
Upside,0.618,0900,0.0,1000,39,402,9.7
Upside,0.618,0900,0.236,0900,363,402,90.3
Upside,0.618,0900,0.236,1000,39,402,9.7
Upside,0.618,0900,0.382,0900,362,402,90.05
Upside,0.618,0900,0.382,1000,40,402,9.95
Upside,0.618,0900,0.5,0900,352,402,87.56
Upside,0.618,0900,0.5,1000,44,402,10.95
Upside,0.618,0900,0.5,1100,1,402,0.25
Upside,0.618,0900,0.5,1200,1,402,0.25
Upside,0.618,0900,0.5,1300,1,402,0.25
Upside,0.618,0900,0.786,0900,73,402,18.16
Upside,0.618,0900,0.786,1000,87,402,21.64
Upside,0.618,0900,0.786,1100,25,402,6.22
Upside,0.618,0900,0.786,1200,12,402,2.99
Upside,0.618,0900,0.786,1300,8,402,1.99
Upside,0.618,0900,0.786,1400,6,402,1.49
Upside,0.618,0900,0.786,1500,12,402,2.99
Upside,0.618,0900,0.786,OPEN,131,402,32.59
Upside,0.618,0900,1.0,0900,30,402,7.46
Upside,0.618,0900,1.0,1000,67,402,16.67
Upside,0.618,0900,1.0,1100,30,402,7.46
Upside,0.618,0900,1.0,1200,21,402,5.22
Upside,0.618,0900,1.0,1300,10,402,2.49
Upside,0.618,0900,1.0,1400,18,402,4.48
Upside,0.618,0900,1.0,1500,18,402,4.48
Upside,0.618,0900,1.0,OPEN,50,402,12.44
Upside,0.618,1000,-1.0,1000,114,125,91.2
Upside,0.618,1000,-1.0,1100,11,125,8.8
Upside,0.618,1000,-0.786,1000,114,125,91.2
Upside,0.618,1000,-0.786,1100,11,125,8.8
Upside,0.618,1000,-0.618,1000,114,125,91.2
