Direction,TriggerLevel,TriggerTime,GoalLevel,ActionableTriggers,TotalHits,TotalCompletionRate
Below,0.618,1300,0.618,0,0,0.0
Below,0.618,1300,0.786,0,0,0.0
Below,0.618,1300,1.0,1,0,0.0
Below,0.618,1300,-0.236,20,4,20.0
Below,0.618,1300,-0.382,20,0,0.0
Below,0.618,1300,-0.5,20,0,0.0
Below,0.618,1300,-0.618,20,0,0.0
Below,0.618,1300,-0.786,20,0,0.0
Below,0.618,1300,-1.0,20,0,0.0
Below,0.618,1300,0.0,20,9,45.0
Above,0.618,1400,0.236,2,2,100.0
Above,0.618,1400,0.382,0,0,0.0
Above,0.618,1400,0.5,0,0,0.0
Above,0.618,1400,0.618,0,0,0.0
Above,0.618,1400,0.786,17,6,35.29
Above,0.618,1400,1.0,17,1,5.88
Above,0.618,1400,-0.236,13,4,30.77
Above,0.618,1400,-0.382,15,2,13.33
Above,0.618,1400,-0.5,16,1,6.25
Above,0.618,1400,-0.618,16,0,0.0
Above,0.618,1400,-0.786,16,0,0.0
Above,0.618,1400,-1.0,17,0,0.0
Above,0.618,1400,0.0,8,6,75.0
Below,0.618,1400,0.236,30,30,100.0
Below,0.618,1400,0.382,30,30,100.0
Below,0.618,1400,0.5,30,30,100.0
Below,0.618,1400,0.618,0,0,0.0
Below,0.618,1400,0.786,0,0,0.0
Below,0.618,1400,1.0,4,4,100.0
Below,0.618,1400,-0.236,30,5,16.67
Below,0.618,1400,-0.382,30,2,6.67
Below,0.618,1400,-0.5,30,2,6.67
Below,0.618,1400,-0.618,30,1,3.33
Below,0.618,1400,-0.786,30,1,3.33
Below,0.618,1400,-1.0,30,1,3.33
Below,0.618,1400,0.0,30,27,90.0
Above,0.618,1500,0.236,2,2,100.0
Above,0.618,1500,0.382,2,2,100.0
Above,0.618,1500,0.5,2,2,100.0
Above,0.618,1500,0.618,2,2,100.0
Above,0.618,1500,0.786,3,0,0.0
Above,0.618,1500,1.0,3,0,0.0
Above,0.618,1500,-0.236,3,2,66.67
Above,0.618,1500,-0.382,3,2,66.67
Above,0.618,1500,-0.5,3,1,33.33
Above,0.618,1500,-0.618,3,1,33.33
Above,0.618,1500,-0.786,3,0,0.0
Above,0.618,1500,-1.0,3,0,0.0
Above,0.618,1500,0.0,3,3,100.0
Below,0.618,1500,0.236,17,17,100.0
Below,0.618,1500,0.382,17,17,100.0
Below,0.618,1500,0.5,17,17,100.0
Below,0.618,1500,0.618,10,10,100.0
Below,0.618,1500,0.786,10,10,100.0
Below,0.618,1500,1.0,10,10,100.0
Below,0.618,1500,-0.236,17,2,11.76
Below,0.618,1500,-0.382,17,1,5.88
Below,0.618,1500,-0.5,17,1,5.88
Below,0.618,1500,-0.618,17,1,5.88
Below,0.618,1500,-0.786,17,0,0.0
Below,0.618,1500,-1.0,17,0,0.0
Below,0.618,1500,0.0,17,17,100.0
Above,0.618,2000,0.236,4,1,25.0
Above,0.618,2000,0.382,4,2,50.0
Above,0.618,2000,0.5,3,2,66.67
Above,0.618,2000,0.618,4,4,100.0
Above,0.618,2000,0.786,3,2,66.67
Above,0.618,2000,1.0,4,2,50.0
Above,0.618,2000,-0.236,4,0,0.0
Above,0.618,2000,-0.382,4,0,0.0
Above,0.618,2000,-0.5,4,0,0.0
Above,0.618,2000,-0.618,4,0,0.0
Above,0.618,2000,-0.786,4,0,0.0
Above,0.618,2000,-1.0,4,0,0.0
Above,0.618,2000,0.0,4,0,0.0
Below,0.618,2000,0.236,1,0,0.0
Below,0.618,2000,0.382,1,1,100.0
Below,0.618,2000,0.5,2,1,50.0
Below,0.618,2000,0.618,2,2,100.0
Below,0.618,2000,0.786,2,1,50.0
Below,0.618,2000,1.0,2,1,50.0
Below,0.618,2000,-0.236,2,0,0.0
Below,0.618,2000,-0.382,2,0,0.0
Below,0.618,2000,-0.5,2,0,0.0
Below,0.618,2000,-0.618,2,0,0.0
Below,0.618,2000,-0.786,2,0,0.0
Below,0.618,2000,-1.0,2,0,0.0
Below,0.618,2000,0.0,1,0,0.0
Above,0.618,3000,0.236,8,0,0.0
Above,0.618,3000,0.382,8,1,12.5
Above,0.618,3000,0.5,8,6,75.0
Above,0.618,3000,0.618,8,8,100.0
Above,0.618,3000,0.786,8,0,0.0
Above,0.618,3000,1.0,8,0,0.0
Above,0.618,3000,-0.236,8,0,0.0
Above,0.618,3000,-0.382,8,0,0.0
Above,0.618,3000,-0.5,8,0,0.0
Above,0.618,3000,-0.618,8,0,0.0
Above,0.618,3000,-0.786,8,0,0.0
Above,0.618,3000,-1.0,8,0,0.0
Above,0.618,3000,0.0,8,0,0.0
Below,0.618,3000,0.236,6,0,0.0
Below,0.618,3000,0.382,5,0,0.0
Below,0.618,3000,0.5,4,0,0.0
Below,0.618,3000,0.618,6,6,100.0
Below,0.618,3000,0.786,5,2,40.0
Below,0.618,3000,1.0,6,1,16.67
Below,0.618,3000,-0.236,6,0,0.0
Below,0.618,3000,-0.382,6,0,0.0
Below,0.618,3000,-0.5,6,0,0.0
Below,0.618,3000,-0.618,6,0,0.0
Below,0.618,3000,-0.786,6,0,0.0
Below,0.618,3000,-1.0,6,0,0.0
Below,0.618,3000,0.0,6,0,0.0
Above,0.618,4000,0.236,3,0,0.0
Above,0.618,4000,0.382,3,2,66.67
Above,0.618,4000,0.5,3,3,100.0
Above,0.618,4000,0.618,3,3,100.0
Above,0.618,4000,0.786,3,1,33.33
Above,0.618,4000,1.0,3,1,33.33
Above,0.618,4000,-0.236,3,0,0.0
Above,0.618,4000,-0.382,3,0,0.0
Above,0.618,4000,-0.5,3,0,0.0
Above,0.618,4000,-0.618,3,0,0.0
Above,0.618,4000,-0.786,3,0,0.0
Above,0.618,4000,-1.0,3,0,0.0
Above,0.618,4000,0.0,3,0,0.0
Below,0.618,4000,0.236,5,1,20.0
Below,0.618,4000,0.382,5,2,40.0
Below,0.618,4000,0.5,5,4,80.0
Below,0.618,4000,0.618,5,5,100.0
Below,0.618,4000,0.786,3,0,0.0
Below,0.618,4000,1.0,5,0,0.0
Below,0.618,4000,-0.236,5,0,0.0
Below,0.618,4000,-0.382,5,0,0.0
Below,0.618,4000,-0.5,5,0,0.0
Below,0.618,4000,-0.618,5,0,0.0
Below,0.618,4000,-0.786,5,0,0.0
Below,0.618,4000,-1.0,5,0,0.0
Below,0.618,4000,0.0,5,0,0.0
Above,0.618,5000,0.236,3,0,0.0
Above,0.618,5000,0.382,3,1,33.33
Above,0.618,5000,0.5,3,2,66.67
Above,0.618,5000,0.618,3,3,100.0
Above,0.618,5000,0.786,3,0,0.0
Above,0.618,5000,1.0,3,0,0.0
Above,0.618,5000,-0.236,3,0,0.0
Above,0.618,5000,-0.382,3,0,0.0
Above,0.618,5000,-0.5,3,0,0.0
Above,0.618,5000,-0.618,3,0,0.0
Above,0.618,5000,-0.786,3,0,0.0
Above,0.618,5000,-1.0,3,0,0.0
Above,0.618,5000,0.0,3,0,0.0
Below,0.618,5000,0.236,2,0,0.0
Below,0.618,5000,0.382,2,0,0.0
Below,0.618,5000,0.5,2,1,50.0
Below,0.618,5000,0.618,2,2,100.0
Below,0.618,5000,0.786,2,2,100.0
Below,0.618,5000,1.0,2,1,50.0
Below,0.618,5000,-0.236,2,0,0.0
Below,0.618,5000,-0.382,2,0,0.0
Below,0.618,5000,-0.5,2,0,0.0
Below,0.618,5000,-0.618,2,0,0.0
Below,0.618,5000,-0.786,2,0,0.0
Below,0.618,5000,-1.0,2,0,0.0
Below,0.618,5000,0.0,2,0,0.0
Above,0.618,OPEN,0.236,652,51,7.82
Above,0.618,OPEN,0.382,606,107,17.66
Above,0.618,OPEN,0.5,616,201,32.63
Above,0.618,OPEN,0.618,616,276,44.81
Above,0.618,OPEN,0.786,313,98,31.31
Above,0.618,OPEN,1.0,480,78,16.25
Above,0.618,OPEN,-0.236,691,2,0.29
Above,0.618,OPEN,-0.382,691,1,0.14
Above,0.618,OPEN,-0.5,692,1,0.14
Above,0.618,OPEN,-0.618,693,0,0.0
Above,0.618,OPEN,-0.786,693,0,0.0
Above,0.618,OPEN,-1.0,693,0,0.0
Above,0.618,OPEN,0.0,677,10,1.48
Below,0.618,OPEN,0.236,730,257,35.21
Below,0.618,OPEN,0.382,444,214,48.2
Below,0.618,OPEN,0.5,222,135,60.81
Below,0.618,OPEN,0.618,3234,294,9.09
Below,0.618,OPEN,0.786,3234,144,4.45
Below,0.618,OPEN,1.0,3259,43,1.32
Below,0.618,OPEN,-0.236,1945,367,18.87
Below,0.618,OPEN,-0.382,2269,339,14.94
Below,0.618,OPEN,-0.5,2508,328,13.08
Below,0.618,OPEN,-0.618,2733,272,9.95
Below,0.618,OPEN,-0.786,2941,198,6.73
Below,0.618,OPEN,-1.0,3133,158,5.04
Below,0.618,OPEN,0.0,1267,345,27.23
Above,0.786,0900,0.236,32,6,18.75
Above,0.786,0900,0.382,22,7,31.82
Above,0.786,0900,0.5,16,6,37.5
Above,0.786,0900,0.618,9,1,11.11
Above,0.786,0900,0.786,10,10,100.0
Above,0.786,0900,1.0,42,15,35.71
Above,0.786,0900,-0.236,41,1,2.44
Above,0.786,0900,-0.382,41,0,0.0
Above,0.786,0900,-0.5,42,0,0.0
Above,0.786,0900,-0.618,42,0,0.0
Above,0.786,0900,-0.786,42,0,0.0
Above,0.786,0900,-1.0,42,0,0.0
Above,0.786,0900,0.0,38,6,15.79
Below,0.786,0900,0.236,47,17,36.17
Below,0.786,0900,0.382,47,24,51.06
Below,0.786,0900,0.5,47,30,63.83
Below,0.786,0900,0.618,46,35,76.09
Below,0.786,0900,0.786,8,8,100.0
Below,0.786,0900,1.0,9,2,22.22
Below,0.786,0900,-0.236,47,4,8.51
Below,0.786,0900,-0.382,47,0,0.0
Below,0.786,0900,-0.5,47,0,0.0
Below,0.786,0900,-0.618,47,0,0.0
Below,0.786,0900,-0.786,47,0,0.0
Below,0.786,0900,-1.0,47,0,0.0
Below,0.786,0900,0.0,47,11,23.4
Above,0.786,1000,0.236,22,2,9.09
Above,0.786,1000,0.382,11,4,36.36
Above,0.786,1000,0.5,6,2,33.33
Above,0.786,1000,0.618,3,0,0.0
Above,0.786,1000,0.786,5,5,100.0
Above,0.786,1000,1.0,34,6,17.65
Above,0.786,1000,-0.236,34,0,0.0
Above,0.786,1000,-0.382,35,0,0.0
Above,0.786,1000,-0.5,35,0,0.0
Above,0.786,1000,-0.618,35,0,0.0
Above,0.786,1000,-0.786,35,0,0.0
Above,0.786,1000,-1.0,35,0,0.0
Above,0.786,1000,0.0,31,0,0.0
Below,0.786,1000,0.236,47,10,21.28
Below,0.786,1000,0.382,47,19,40.43
Below,0.786,1000,0.5,48,29,60.42
Below,0.786,1000,0.618,48,38,79.17
Below,0.786,1000,0.786,5,5,100.0
Below,0.786,1000,1.0,5,4,80.0
Below,0.786,1000,-0.236,48,1,2.08
Below,0.786,1000,-0.382,48,1,2.08
Below,0.786,1000,-0.5,48,1,2.08
Below,0.786,1000,-0.618,48,1,2.08
Below,0.786,1000,-0.786,48,0,0.0
Below,0.786,1000,-1.0,48,0,0.0
Below,0.786,1000,0.0,47,3,6.38
Above,0.786,1100,0.236,2,0,0.0
Above,0.786,1100,0.382,2,1,50.0
Above,0.786,1100,0.5,0,0,0.0
Above,0.786,1100,0.618,0,0,0.0
Above,0.786,1100,0.786,0,0,0.0
Above,0.786,1100,1.0,7,1,14.29
Above,0.786,1100,-0.236,7,0,0.0
Above,0.786,1100,-0.382,7,0,0.0
Above,0.786,1100,-0.5,7,0,0.0
Above,0.786,1100,-0.618,7,0,0.0
Above,0.786,1100,-0.786,7,0,0.0
Above,0.786,1100,-1.0,7,0,0.0
Above,0.786,1100,0.0,3,1,33.33
Below,0.786,1100,0.236,24,9,37.5
Below,0.786,1100,0.382,24,14,58.33
Below,0.786,1100,0.5,24,18,75.0
Below,0.786,1100,0.618,24,21,87.5
Below,0.786,1100,0.786,0,0,0.0
Below,0.786,1100,1.0,0,0,0.0
Below,0.786,1100,-0.236,24,1,4.17
Below,0.786,1100,-0.382,24,1,4.17
Below,0.786,1100,-0.5,24,0,0.0
Below,0.786,1100,-0.618,24,0,0.0
Below,0.786,1100,-0.786,24,0,0.0
Below,0.786,1100,-1.0,24,0,0.0
Below,0.786,1100,0.0,24,3,12.5
Above,0.786,1200,0.236,3,2,66.67
Above,0.786,1200,0.382,0,0,0.0
Above,0.786,1200,0.5,0,0,0.0
Above,0.786,1200,0.618,0,0,0.0
Above,0.786,1200,0.786,0,0,0.0
Above,0.786,1200,1.0,7,1,14.29
Above,0.786,1200,-0.236,5,0,0.0
Above,0.786,1200,-0.382,5,0,0.0
Above,0.786,1200,-0.5,5,0,0.0
Above,0.786,1200,-0.618,5,0,0.0
Above,0.786,1200,-0.786,7,0,0.0
Above,0.786,1200,-1.0,7,0,0.0
Above,0.786,1200,0.0,4,0,0.0
Below,0.786,1200,0.236,15,7,46.67
Below,0.786,1200,0.382,15,9,60.0
Below,0.786,1200,0.5,15,11,73.33
Below,0.786,1200,0.618,15,14,93.33
Below,0.786,1200,0.786,0,0,0.0
Below,0.786,1200,1.0,0,0,0.0
Below,0.786,1200,-0.236,15,0,0.0
Below,0.786,1200,-0.382,15,0,0.0
Below,0.786,1200,-0.5,15,0,0.0
Below,0.786,1200,-0.618,15,0,0.0
Below,0.786,1200,-0.786,15,0,0.0
Below,0.786,1200,-1.0,15,0,0.0
Below,0.786,1200,0.0,15,1,6.67
Above,0.786,1300,0.236,1,1,100.0
Above,0.786,1300,0.382,1,1,100.0
Above,0.786,1300,0.5,0,0,0.0
Above,0.786,1300,0.618,0,0,0.0
Above,0.786,1300,0.786,0,0,0.0
Above,0.786,1300,1.0,2,0,0.0
Above,0.786,1300,-0.236,2,0,0.0
Above,0.786,1300,-0.382,2,0,0.0
Above,0.786,1300,-0.5,2,0,0.0
Above,0.786,1300,-0.618,2,0,0.0
Above,0.786,1300,-0.786,2,0,0.0
Above,0.786,1300,-1.0,2,0,0.0
Above,0.786,1300,0.0,2,0,0.0
Below,0.786,1300,0.236,10,5,50.0
Below,0.786,1300,0.382,10,6,60.0
Below,0.786,1300,0.5,10,8,80.0
Below,0.786,1300,0.618,10,10,100.0
Below,0.786,1300,0.786,0,0,0.0
Below,0.786,1300,1.0,0,0,0.0
Below,0.786,1300,-0.236,10,1,10.0
Below,0.786,1300,-0.382,10,0,0.0
Below,0.786,1300,-0.5,10,0,0.0
Below,0.786,1300,-0.618,10,0,0.0
Below,0.786,1300,-0.786,10,0,0.0
Below,0.786,1300,-1.0,10,0,0.0
Below,0.786,1300,0.0,10,3,30.0
Above,0.786,1400,0.236,5,5,100.0
Above,0.786,1400,0.382,0,0,0.0
Above,0.786,1400,0.5,0,0,0.0
Above,0.786,1400,0.618,0,0,0.0
Above,0.786,1400,0.786,0,0,0.0
Above,0.786,1400,1.0,11,1,9.09
Above,0.786,1400,-0.236,9,1,11.11
Above,0.786,1400,-0.382,10,1,10.0
Above,0.786,1400,-0.5,11,1,9.09
Above,0.786,1400,-0.618,11,0,0.0
Above,0.786,1400,-0.786,11,0,0.0
Above,0.786,1400,-1.0,11,0,0.0
Above,0.786,1400,0.0,7,6,85.71
Below,0.786,1400,0.236,12,12,100.0
Below,0.786,1400,0.382,12,12,100.0
Below,0.786,1400,0.5,12,12,100.0
Below,0.786,1400,0.618,12,12,100.0
Below,0.786,1400,0.786,0,0,0.0
Below,0.786,1400,1.0,0,0,0.0
Below,0.786,1400,-0.236,12,3,25.0
Below,0.786,1400,-0.382,12,2,16.67
Below,0.786,1400,-0.5,12,2,16.67
Below,0.786,1400,-0.618,12,1,8.33
Below,0.786,1400,-0.786,12,1,8.33
Below,0.786,1400,-1.0,12,1,8.33
Below,0.786,1400,0.0,12,10,83.33
Above,0.786,1500,0.236,0,0,0.0
Above,0.786,1500,0.382,0,0,0.0
Above,0.786,1500,0.5,0,0,0.0
Above,0.786,1500,0.618,0,0,0.0
Above,0.786,1500,0.786,0,0,0.0
Above,0.786,1500,1.0,2,0,0.0
Above,0.786,1500,-0.236,2,1,50.0
Above,0.786,1500,-0.382,2,0,0.0
Above,0.786,1500,-0.5,2,0,0.0
Above,0.786,1500,-0.618,2,0,0.0
Above,0.786,1500,-0.786,2,0,0.0
Above,0.786,1500,-1.0,2,0,0.0
Above,0.786,1500,0.0,2,2,100.0
Below,0.786,1500,0.236,10,10,100.0
Below,0.786,1500,0.382,10,10,100.0
Below,0.786,1500,0.5,10,10,100.0
Below,0.786,1500,0.618,10,10,100.0
Below,0.786,1500,0.786,7,7,100.0
Below,0.786,1500,1.0,7,7,100.0
Below,0.786,1500,-0.236,10,2,20.0
Below,0.786,1500,-0.382,10,1,10.0
Below,0.786,1500,-0.5,10,1,10.0
Below,0.786,1500,-0.618,10,1,10.0
Below,0.786,1500,-0.786,10,0,0.0
Below,0.786,1500,-1.0,10,0,0.0
Below,0.786,1500,0.0,10,10,100.0
Above,0.786,2000,0.236,2,0,0.0
Above,0.786,2000,0.382,2,0,0.0
Above,0.786,2000,0.5,2,0,0.0
Above,0.786,2000,0.618,2,1,50.0
Above,0.786,2000,0.786,2,2,100.0
Above,0.786,2000,1.0,2,0,0.0
Above,0.786,2000,-0.236,2,0,0.0
Above,0.786,2000,-0.382,2,0,0.0
Above,0.786,2000,-0.5,2,0,0.0
Above,0.786,2000,-0.618,2,0,0.0
Above,0.786,2000,-0.786,2,0,0.0
Above,0.786,2000,-1.0,2,0,0.0
Above,0.786,2000,0.0,2,0,0.0
Below,0.786,2000,0.236,2,0,0.0
Below,0.786,2000,0.382,2,0,0.0
Below,0.786,2000,0.5,2,0,0.0
Below,0.786,2000,0.618,2,0,0.0
Below,0.786,2000,0.786,2,2,100.0
Below,0.786,2000,1.0,2,0,0.0
Below,0.786,2000,-0.236,2,0,0.0
Below,0.786,2000,-0.382,2,0,0.0
Below,0.786,2000,-0.5,2,0,0.0
Below,0.786,2000,-0.618,2,0,0.0
Below,0.786,2000,-0.786,2,0,0.0
Below,0.786,2000,-1.0,2,0,0.0
Below,0.786,2000,0.0,2,0,0.0
Above,0.786,3000,0.236,4,0,0.0
Above,0.786,3000,0.382,4,0,0.0
Above,0.786,3000,0.5,4,0,0.0
Above,0.786,3000,0.618,3,1,33.33
Above,0.786,3000,0.786,4,4,100.0
Above,0.786,3000,1.0,4,0,0.0
Above,0.786,3000,-0.236,4,0,0.0
Above,0.786,3000,-0.382,4,0,0.0
Above,0.786,3000,-0.5,4,0,0.0
Above,0.786,3000,-0.618,4,0,0.0
Above,0.786,3000,-0.786,4,0,0.0
Above,0.786,3000,-1.0,4,0,0.0
Above,0.786,3000,0.0,4,0,0.0
Below,0.786,3000,0.236,7,0,0.0
Below,0.786,3000,0.382,7,0,0.0
Below,0.786,3000,0.5,7,1,14.29
Below,0.786,3000,0.618,6,2,33.33
Below,0.786,3000,0.786,7,7,100.0
Below,0.786,3000,1.0,7,1,14.29
Below,0.786,3000,-0.236,7,0,0.0
Below,0.786,3000,-0.382,7,0,0.0
Below,0.786,3000,-0.5,7,0,0.0
Below,0.786,3000,-0.618,7,0,0.0
Below,0.786,3000,-0.786,7,0,0.0
Below,0.786,3000,-1.0,7,0,0.0
Below,0.786,3000,0.0,7,0,0.0
Above,0.786,4000,0.236,1,0,0.0
Above,0.786,4000,0.382,1,0,0.0
Above,0.786,4000,0.5,1,1,100.0
Above,0.786,4000,0.618,1,1,100.0
Above,0.786,4000,0.786,1,1,100.0
Above,0.786,4000,1.0,1,1,100.0
Above,0.786,4000,-0.236,1,0,0.0
Above,0.786,4000,-0.382,1,0,0.0
Above,0.786,4000,-0.5,1,0,0.0
Above,0.786,4000,-0.618,1,0,0.0
Above,0.786,4000,-0.786,1,0,0.0
Above,0.786,4000,-1.0,1,0,0.0
Above,0.786,4000,0.0,1,0,0.0
Below,0.786,4000,0.236,2,0,0.0
Below,0.786,4000,0.382,2,0,0.0
Below,0.786,4000,0.5,2,0,0.0
Below,0.786,4000,0.618,2,0,0.0
Below,0.786,4000,0.786,2,2,100.0
Below,0.786,4000,1.0,2,1,50.0
Below,0.786,4000,-0.236,2,0,0.0
Below,0.786,4000,-0.382,2,0,0.0
Below,0.786,4000,-0.5,2,0,0.0
Below,0.786,4000,-0.618,2,0,0.0
Below,0.786,4000,-0.786,2,0,0.0
Below,0.786,4000,-1.0,2,0,0.0
Below,0.786,4000,0.0,2,0,0.0
Above,0.786,5000,0.236,1,0,0.0
Above,0.786,5000,0.382,1,0,0.0
Above,0.786,5000,0.5,1,0,0.0
Above,0.786,5000,0.618,1,0,0.0
Above,0.786,5000,0.786,1,1,100.0
Above,0.786,5000,1.0,1,0,0.0
Above,0.786,5000,-0.236,1,0,0.0
Above,0.786,5000,-0.382,1,0,0.0
Above,0.786,5000,-0.5,1,0,0.0
Above,0.786,5000,-0.618,1,0,0.0
Above,0.786,5000,-0.786,1,0,0.0
Above,0.786,5000,-1.0,1,0,0.0
Above,0.786,5000,0.0,1,0,0.0
Below,0.786,5000,0.236,4,0,0.0
Below,0.786,5000,0.382,4,0,0.0
Below,0.786,5000,0.5,4,0,0.0
Below,0.786,5000,0.618,4,0,0.0
Below,0.786,5000,0.786,4,4,100.0
Below,0.786,5000,1.0,4,2,50.0
Below,0.786,5000,-0.236,4,0,0.0
Below,0.786,5000,-0.382,4,0,0.0
Below,0.786,5000,-0.5,4,0,0.0
Below,0.786,5000,-0.618,4,0,0.0
Below,0.786,5000,-0.786,4,0,0.0
Below,0.786,5000,-1.0,4,0,0.0
Below,0.786,5000,0.0,4,0,0.0
Above,0.786,OPEN,0.236,471,17,3.61
Above,0.786,OPEN,0.382,455,35,7.69
Above,0.786,OPEN,0.5,433,65,15.01
Above,0.786,OPEN,0.618,428,105,24.53
Above,0.786,OPEN,0.786,437,195,44.62
Above,0.786,OPEN,1.0,265,70,26.42
Above,0.786,OPEN,-0.236,485,1,0.21
Above,0.786,OPEN,-0.382,486,0,0.0
Above,0.786,OPEN,-0.5,487,0,0.0
Above,0.786,OPEN,-0.618,488,0,0.0
Above,0.786,OPEN,-0.786,488,0,0.0
Above,0.786,OPEN,-1.0,488,0,0.0
Above,0.786,OPEN,0.0,478,7,1.46
Below,0.786,OPEN,0.236,832,255,30.65
Below,0.786,OPEN,0.382,564,215,38.12
Below,0.786,OPEN,0.5,368,159,43.21
Below,0.786,OPEN,0.618,194,102,52.58
Below,0.786,OPEN,0.786,3324,206,6.2
Below,0.786,OPEN,1.0,3334,70,2.1
Below,0.786,OPEN,-0.236,2028,367,18.1
Below,0.786,OPEN,-0.382,2352,338,14.37
Below,0.786,OPEN,-0.5,2591,328,12.66
Below,0.786,OPEN,-0.618,2816,272,9.66
Below,0.786,OPEN,-0.786,3024,198,6.55
Below,0.786,OPEN,-1.0,3216,158,4.91
Below,0.786,OPEN,0.0,1354,347,25.63
Above,1.0,0900,0.236,24,4,16.67
Above,1.0,0900,0.382,21,5,23.81
Above,1.0,0900,0.5,16,6,37.5
Above,1.0,0900,0.618,9,1,11.11
Above,1.0,0900,0.786,7,3,42.86
Above,1.0,0900,1.0,8,8,100.0
Above,1.0,0900,-0.236,29,0,0.0
Above,1.0,0900,-0.382,29,0,0.0
Above,1.0,0900,-0.5,29,0,0.0
Above,1.0,0900,-0.618,29,0,0.0
Above,1.0,0900,-0.786,29,0,0.0
Above,1.0,0900,-1.0,29,0,0.0
Above,1.0,0900,0.0,27,2,7.41
Below,1.0,0900,0.236,22,5,22.73
Below,1.0,0900,0.382,22,6,27.27
Below,1.0,0900,0.5,22,10,45.45
Below,1.0,0900,0.618,21,14,66.67
Below,1.0,0900,0.786,21,16,76.19
Below,1.0,0900,1.0,7,7,100.0
Below,1.0,0900,-0.236,22,1,4.55
Below,1.0,0900,-0.382,22,0,0.0
Below,1.0,0900,-0.5,22,0,0.0
Below,1.0,0900,-0.618,22,0,0.0
Below,1.0,0900,-0.786,22,0,0.0
Below,1.0,0900,-1.0,22,0,0.0
Below,1.0,0900,0.0,22,2,9.09
Above,1.0,1000,0.236,14,1,7.14
Above,1.0,1000,0.382,7,0,0.0
Above,1.0,1000,0.5,6,1,16.67
Above,1.0,1000,0.618,4,0,0.0
Above,1.0,1000,0.786,3,0,0.0
Above,1.0,1000,1.0,3,3,100.0
Above,1.0,1000,-0.236,21,0,0.0
Above,1.0,1000,-0.382,21,0,0.0
Above,1.0,1000,-0.5,21,0,0.0
Above,1.0,1000,-0.618,21,0,0.0
Above,1.0,1000,-0.786,21,0,0.0
Above,1.0,1000,-1.0,21,0,0.0
Above,1.0,1000,0.0,18,1,5.56
Below,1.0,1000,0.236,35,6,17.14
Below,1.0,1000,0.382,35,11,31.43
Below,1.0,1000,0.5,36,17,47.22
Below,1.0,1000,0.618,36,22,61.11
Below,1.0,1000,0.786,35,28,80.0
Below,1.0,1000,1.0,3,3,100.0
Below,1.0,1000,-0.236,36,0,0.0
Below,1.0,1000,-0.382,36,0,0.0
Below,1.0,1000,-0.5,36,0,0.0
Below,1.0,1000,-0.618,36,0,0.0
Below,1.0,1000,-0.786,36,0,0.0
Below,1.0,1000,-1.0,36,0,0.0
Below,1.0,1000,0.0,35,1,2.86
Above,1.0,1100,0.236,7,1,14.29
Above,1.0,1100,0.382,6,1,16.67
Above,1.0,1100,0.5,2,1,50.0
Above,1.0,1100,0.618,0,0,0.0
Above,1.0,1100,0.786,0,0,0.0
Above,1.0,1100,1.0,0,0,0.0
Above,1.0,1100,-0.236,9,0,0.0
Above,1.0,1100,-0.382,9,0,0.0
Above,1.0,1100,-0.5,9,0,0.0
Above,1.0,1100,-0.618,9,0,0.0
Above,1.0,1100,-0.786,9,0,0.0
Above,1.0,1100,-1.0,9,0,0.0
Above,1.0,1100,0.0,8,0,0.0
Below,1.0,1100,0.236,11,3,27.27
Below,1.0,1100,0.382,11,6,54.55
Below,1.0,1100,0.5,11,8,72.73
Below,1.0,1100,0.618,11,8,72.73
Below,1.0,1100,0.786,11,9,81.82
Below,1.0,1100,1.0,0,0,0.0
Below,1.0,1100,-0.236,11,0,0.0
Below,1.0,1100,-0.382,11,0,0.0
Below,1.0,1100,-0.5,11,0,0.0
Below,1.0,1100,-0.618,11,0,0.0
Below,1.0,1100,-0.786,11,0,0.0
Below,1.0,1100,-1.0,11,0,0.0
Below,1.0,1100,0.0,11,0,0.0
Above,1.0,1200,0.236,1,0,0.0
Above,1.0,1200,0.382,1,1,100.0
Above,1.0,1200,0.5,1,1,100.0
Above,1.0,1200,0.618,0,0,0.0
Above,1.0,1200,0.786,0,0,0.0
Above,1.0,1200,1.0,0,0,0.0
Above,1.0,1200,-0.236,1,0,0.0
Above,1.0,1200,-0.382,1,0,0.0
Above,1.0,1200,-0.5,1,0,0.0
Above,1.0,1200,-0.618,1,0,0.0
Above,1.0,1200,-0.786,1,0,0.0
Above,1.0,1200,-1.0,1,0,0.0
Above,1.0,1200,0.0,1,0,0.0
Below,1.0,1200,0.236,7,1,14.29
Below,1.0,1200,0.382,7,2,28.57
Below,1.0,1200,0.5,7,2,28.57
Below,1.0,1200,0.618,7,3,42.86
Below,1.0,1200,0.786,7,6,85.71
Below,1.0,1200,1.0,0,0,0.0
Below,1.0,1200,-0.236,7,0,0.0
Below,1.0,1200,-0.382,7,0,0.0
Below,1.0,1200,-0.5,7,0,0.0
Below,1.0,1200,-0.618,7,0,0.0
Below,1.0,1200,-0.786,7,0,0.0
Below,1.0,1200,-1.0,7,0,0.0
Below,1.0,1200,0.0,7,0,0.0
Above,1.0,1300,0.236,1,1,100.0
Above,1.0,1300,0.382,0,0,0.0
Above,1.0,1300,0.5,0,0,0.0
Above,1.0,1300,0.618,0,0,0.0
Above,1.0,1300,0.786,0,0,0.0
Above,1.0,1300,1.0,0,0,0.0
Above,1.0,1300,-0.236,1,0,0.0
