GoalZone,GoalTime,TransitionCount,TriggerZone,TriggerTime,TotalTriggerOccurrences,TransitionPercentage,GoalTimeHourly,GoalTime10Min,Granularity
below_-1.0,1400,1,0.0_to_0.236,1300,635,0.16,1400,1400,10-Minute
below_-1.0,1410,2,0.0_to_0.236,1300,635,0.31,1410,1410,10-Minute
below_-1.0,1440,2,0.0_to_0.236,1300,635,0.31,1440,1440,10-Minute
below_-1.0,1450,2,0.0_to_0.236,1300,635,0.31,1450,1450,10-Minute
below_-1.0,1500,2,0.0_to_0.236,1300,635,0.31,1500,1500,10-Minute
below_-1.0,1510,5,0.0_to_0.236,1300,635,0.79,1510,1510,10-Minute
below_-1.0,1520,4,0.0_to_0.236,1300,635,0.63,1520,1520,10-Minute
below_-1.0,1530,5,0.0_to_0.236,1300,635,0.79,1530,1530,10-Minute
below_-1.0,1540,7,0.0_to_0.236,1300,635,1.1,1540,1540,10-Minute
below_-1.0,1550,8,0.0_to_0.236,1300,635,1.26,1550,1550,10-Minute
-0.236_to_0.0,1320,169,0.0_to_0.236,1310,627,26.95,1320,1320,10-Minute
-0.236_to_0.0,1330,193,0.0_to_0.236,1310,627,30.78,1330,1330,10-Minute
-0.236_to_0.0,1340,196,0.0_to_0.236,1310,627,31.26,1340,1340,10-Minute
-0.236_to_0.0,1350,199,0.0_to_0.236,1310,627,31.74,1350,1350,10-Minute
-0.236_to_0.0,1400,225,0.0_to_0.236,1310,627,35.89,1400,1400,10-Minute
-0.236_to_0.0,1410,224,0.0_to_0.236,1310,627,35.73,1410,1410,10-Minute
-0.236_to_0.0,1420,218,0.0_to_0.236,1310,627,34.77,1420,1420,10-Minute
-0.236_to_0.0,1430,226,0.0_to_0.236,1310,627,36.04,1430,1430,10-Minute
-0.236_to_0.0,1440,218,0.0_to_0.236,1310,627,34.77,1440,1440,10-Minute
-0.236_to_0.0,1450,209,0.0_to_0.236,1310,627,33.33,1450,1450,10-Minute
-0.236_to_0.0,1500,207,0.0_to_0.236,1310,627,33.01,1500,1500,10-Minute
-0.236_to_0.0,1510,208,0.0_to_0.236,1310,627,33.17,1510,1510,10-Minute
-0.236_to_0.0,1520,207,0.0_to_0.236,1310,627,33.01,1520,1520,10-Minute
-0.236_to_0.0,1530,215,0.0_to_0.236,1310,627,34.29,1530,1530,10-Minute
-0.236_to_0.0,1540,211,0.0_to_0.236,1310,627,33.65,1540,1540,10-Minute
-0.236_to_0.0,1550,228,0.0_to_0.236,1310,627,36.36,1550,1550,10-Minute
-0.382_to_-0.236,1320,9,0.0_to_0.236,1310,627,1.44,1320,1320,10-Minute
-0.382_to_-0.236,1330,17,0.0_to_0.236,1310,627,2.71,1330,1330,10-Minute
-0.382_to_-0.236,1340,19,0.0_to_0.236,1310,627,3.03,1340,1340,10-Minute
-0.382_to_-0.236,1350,28,0.0_to_0.236,1310,627,4.47,1350,1350,10-Minute
-0.382_to_-0.236,1400,43,0.0_to_0.236,1310,627,6.86,1400,1400,10-Minute
-0.382_to_-0.236,1410,41,0.0_to_0.236,1310,627,6.54,1410,1410,10-Minute
-0.382_to_-0.236,1420,48,0.0_to_0.236,1310,627,7.66,1420,1420,10-Minute
-0.382_to_-0.236,1430,57,0.0_to_0.236,1310,627,9.09,1430,1430,10-Minute
-0.382_to_-0.236,1440,60,0.0_to_0.236,1310,627,9.57,1440,1440,10-Minute
-0.382_to_-0.236,1450,70,0.0_to_0.236,1310,627,11.16,1450,1450,10-Minute
-0.382_to_-0.236,1500,79,0.0_to_0.236,1310,627,12.6,1500,1500,10-Minute
-0.382_to_-0.236,1510,72,0.0_to_0.236,1310,627,11.48,1510,1510,10-Minute
-0.382_to_-0.236,1520,63,0.0_to_0.236,1310,627,10.05,1520,1520,10-Minute
-0.382_to_-0.236,1530,69,0.0_to_0.236,1310,627,11.0,1530,1530,10-Minute
-0.382_to_-0.236,1540,68,0.0_to_0.236,1310,627,10.85,1540,1540,10-Minute
-0.382_to_-0.236,1550,91,0.0_to_0.236,1310,627,14.51,1550,1550,10-Minute
-0.5_to_-0.382,1320,2,0.0_to_0.236,1310,627,0.32,1320,1320,10-Minute
-0.5_to_-0.382,1330,4,0.0_to_0.236,1310,627,0.64,1330,1330,10-Minute
-0.5_to_-0.382,1340,6,0.0_to_0.236,1310,627,0.96,1340,1340,10-Minute
-0.5_to_-0.382,1350,6,0.0_to_0.236,1310,627,0.96,1350,1350,10-Minute
-0.5_to_-0.382,1400,13,0.0_to_0.236,1310,627,2.07,1400,1400,10-Minute
-0.5_to_-0.382,1410,13,0.0_to_0.236,1310,627,2.07,1410,1410,10-Minute
-0.5_to_-0.382,1420,11,0.0_to_0.236,1310,627,1.75,1420,1420,10-Minute
-0.5_to_-0.382,1430,22,0.0_to_0.236,1310,627,3.51,1430,1430,10-Minute
-0.5_to_-0.382,1440,19,0.0_to_0.236,1310,627,3.03,1440,1440,10-Minute
-0.5_to_-0.382,1450,21,0.0_to_0.236,1310,627,3.35,1450,1450,10-Minute
-0.5_to_-0.382,1500,29,0.0_to_0.236,1310,627,4.63,1500,1500,10-Minute
-0.5_to_-0.382,1510,26,0.0_to_0.236,1310,627,4.15,1510,1510,10-Minute
-0.5_to_-0.382,1520,33,0.0_to_0.236,1310,627,5.26,1520,1520,10-Minute
-0.5_to_-0.382,1530,38,0.0_to_0.236,1310,627,6.06,1530,1530,10-Minute
-0.5_to_-0.382,1540,30,0.0_to_0.236,1310,627,4.78,1540,1540,10-Minute
-0.5_to_-0.382,1550,45,0.0_to_0.236,1310,627,7.18,1550,1550,10-Minute
-0.618_to_-0.5,1320,2,0.0_to_0.236,1310,627,0.32,1320,1320,10-Minute
-0.618_to_-0.5,1330,1,0.0_to_0.236,1310,627,0.16,1330,1330,10-Minute
-0.618_to_-0.5,1340,2,0.0_to_0.236,1310,627,0.32,1340,1340,10-Minute
-0.618_to_-0.5,1350,4,0.0_to_0.236,1310,627,0.64,1350,1350,10-Minute
-0.618_to_-0.5,1400,6,0.0_to_0.236,1310,627,0.96,1400,1400,10-Minute
-0.618_to_-0.5,1410,8,0.0_to_0.236,1310,627,1.28,1410,1410,10-Minute
-0.618_to_-0.5,1420,8,0.0_to_0.236,1310,627,1.28,1420,1420,10-Minute
-0.618_to_-0.5,1430,9,0.0_to_0.236,1310,627,1.44,1430,1430,10-Minute
-0.618_to_-0.5,1440,8,0.0_to_0.236,1310,627,1.28,1440,1440,10-Minute
-0.618_to_-0.5,1450,5,0.0_to_0.236,1310,627,0.8,1450,1450,10-Minute
-0.618_to_-0.5,1500,14,0.0_to_0.236,1310,627,2.23,1500,1500,10-Minute
-0.618_to_-0.5,1510,20,0.0_to_0.236,1310,627,3.19,1510,1510,10-Minute
-0.618_to_-0.5,1520,17,0.0_to_0.236,1310,627,2.71,1520,1520,10-Minute
-0.618_to_-0.5,1530,24,0.0_to_0.236,1310,627,3.83,1530,1530,10-Minute
-0.618_to_-0.5,1540,26,0.0_to_0.236,1310,627,4.15,1540,1540,10-Minute
-0.618_to_-0.5,1550,34,0.0_to_0.236,1310,627,5.42,1550,1550,10-Minute
-0.786_to_-0.618,1330,1,0.0_to_0.236,1310,627,0.16,1330,1330,10-Minute
-0.786_to_-0.618,1340,1,0.0_to_0.236,1310,627,0.16,1340,1340,10-Minute
-0.786_to_-0.618,1350,1,0.0_to_0.236,1310,627,0.16,1350,1350,10-Minute
-0.786_to_-0.618,1400,4,0.0_to_0.236,1310,627,0.64,1400,1400,10-Minute
-0.786_to_-0.618,1410,2,0.0_to_0.236,1310,627,0.32,1410,1410,10-Minute
-0.786_to_-0.618,1420,4,0.0_to_0.236,1310,627,0.64,1420,1420,10-Minute
-0.786_to_-0.618,1430,7,0.0_to_0.236,1310,627,1.12,1430,1430,10-Minute
-0.786_to_-0.618,1440,8,0.0_to_0.236,1310,627,1.28,1440,1440,10-Minute
-0.786_to_-0.618,1450,5,0.0_to_0.236,1310,627,0.8,1450,1450,10-Minute
-0.786_to_-0.618,1500,8,0.0_to_0.236,1310,627,1.28,1500,1500,10-Minute
-0.786_to_-0.618,1510,9,0.0_to_0.236,1310,627,1.44,1510,1510,10-Minute
-0.786_to_-0.618,1520,14,0.0_to_0.236,1310,627,2.23,1520,1520,10-Minute
-0.786_to_-0.618,1530,13,0.0_to_0.236,1310,627,2.07,1530,1530,10-Minute
-0.786_to_-0.618,1540,20,0.0_to_0.236,1310,627,3.19,1540,1540,10-Minute
-0.786_to_-0.618,1550,23,0.0_to_0.236,1310,627,3.67,1550,1550,10-Minute
-1.0_to_-0.786,1400,1,0.0_to_0.236,1310,627,0.16,1400,1400,10-Minute
-1.0_to_-0.786,1410,1,0.0_to_0.236,1310,627,0.16,1410,1410,10-Minute
-1.0_to_-0.786,1420,2,0.0_to_0.236,1310,627,0.32,1420,1420,10-Minute
-1.0_to_-0.786,1430,1,0.0_to_0.236,1310,627,0.16,1430,1430,10-Minute
-1.0_to_-0.786,1440,5,0.0_to_0.236,1310,627,0.8,1440,1440,10-Minute
-1.0_to_-0.786,1450,4,0.0_to_0.236,1310,627,0.64,1450,1450,10-Minute
-1.0_to_-0.786,1500,6,0.0_to_0.236,1310,627,0.96,1500,1500,10-Minute
-1.0_to_-0.786,1510,7,0.0_to_0.236,1310,627,1.12,1510,1510,10-Minute
-1.0_to_-0.786,1520,8,0.0_to_0.236,1310,627,1.28,1520,1520,10-Minute
-1.0_to_-0.786,1530,7,0.0_to_0.236,1310,627,1.12,1530,1530,10-Minute
-1.0_to_-0.786,1540,13,0.0_to_0.236,1310,627,2.07,1540,1540,10-Minute
-1.0_to_-0.786,1550,13,0.0_to_0.236,1310,627,2.07,1550,1550,10-Minute
0.0_to_0.236,1320,558,0.0_to_0.236,1310,627,89.0,1320,1320,10-Minute
0.0_to_0.236,1330,515,0.0_to_0.236,1310,627,82.14,1330,1330,10-Minute
0.0_to_0.236,1340,479,0.0_to_0.236,1310,627,76.4,1340,1340,10-Minute
0.0_to_0.236,1350,446,0.0_to_0.236,1310,627,71.13,1350,1350,10-Minute
0.0_to_0.236,1400,437,0.0_to_0.236,1310,627,69.7,1400,1400,10-Minute
0.0_to_0.236,1410,385,0.0_to_0.236,1310,627,61.4,1410,1410,10-Minute
0.0_to_0.236,1420,362,0.0_to_0.236,1310,627,57.74,1420,1420,10-Minute
0.0_to_0.236,1430,358,0.0_to_0.236,1310,627,57.1,1430,1430,10-Minute
0.0_to_0.236,1440,351,0.0_to_0.236,1310,627,55.98,1440,1440,10-Minute
0.0_to_0.236,1450,340,0.0_to_0.236,1310,627,54.23,1450,1450,10-Minute
0.0_to_0.236,1500,340,0.0_to_0.236,1310,627,54.23,1500,1500,10-Minute
0.0_to_0.236,1510,323,0.0_to_0.236,1310,627,51.52,1510,1510,10-Minute
0.0_to_0.236,1520,306,0.0_to_0.236,1310,627,48.8,1520,1520,10-Minute
0.0_to_0.236,1530,320,0.0_to_0.236,1310,627,51.04,1530,1530,10-Minute
0.0_to_0.236,1540,314,0.0_to_0.236,1310,627,50.08,1540,1540,10-Minute
0.0_to_0.236,1550,312,0.0_to_0.236,1310,627,49.76,1550,1550,10-Minute
0.236_to_0.382,1320,143,0.0_to_0.236,1310,627,22.81,1320,1320,10-Minute
0.236_to_0.382,1330,161,0.0_to_0.236,1310,627,25.68,1330,1330,10-Minute
0.236_to_0.382,1340,156,0.0_to_0.236,1310,627,24.88,1340,1340,10-Minute
0.236_to_0.382,1350,156,0.0_to_0.236,1310,627,24.88,1350,1350,10-Minute
0.236_to_0.382,1400,183,0.0_to_0.236,1310,627,29.19,1400,1400,10-Minute
0.236_to_0.382,1410,179,0.0_to_0.236,1310,627,28.55,1410,1410,10-Minute
0.236_to_0.382,1420,175,0.0_to_0.236,1310,627,27.91,1420,1420,10-Minute
0.236_to_0.382,1430,170,0.0_to_0.236,1310,627,27.11,1430,1430,10-Minute
0.236_to_0.382,1440,157,0.0_to_0.236,1310,627,25.04,1440,1440,10-Minute
0.236_to_0.382,1450,170,0.0_to_0.236,1310,627,27.11,1450,1450,10-Minute
0.236_to_0.382,1500,191,0.0_to_0.236,1310,627,30.46,1500,1500,10-Minute
0.236_to_0.382,1510,176,0.0_to_0.236,1310,627,28.07,1510,1510,10-Minute
0.236_to_0.382,1520,170,0.0_to_0.236,1310,627,27.11,1520,1520,10-Minute
0.236_to_0.382,1530,172,0.0_to_0.236,1310,627,27.43,1530,1530,10-Minute
0.236_to_0.382,1540,173,0.0_to_0.236,1310,627,27.59,1540,1540,10-Minute
0.236_to_0.382,1550,180,0.0_to_0.236,1310,627,28.71,1550,1550,10-Minute
0.382_to_0.5,1320,7,0.0_to_0.236,1310,627,1.12,1320,1320,10-Minute
0.382_to_0.5,1330,10,0.0_to_0.236,1310,627,1.59,1330,1330,10-Minute
0.382_to_0.5,1340,21,0.0_to_0.236,1310,627,3.35,1340,1340,10-Minute
0.382_to_0.5,1350,30,0.0_to_0.236,1310,627,4.78,1350,1350,10-Minute
0.382_to_0.5,1400,52,0.0_to_0.236,1310,627,8.29,1400,1400,10-Minute
0.382_to_0.5,1410,57,0.0_to_0.236,1310,627,9.09,1410,1410,10-Minute
0.382_to_0.5,1420,56,0.0_to_0.236,1310,627,8.93,1420,1420,10-Minute
0.382_to_0.5,1430,55,0.0_to_0.236,1310,627,8.77,1430,1430,10-Minute
0.382_to_0.5,1440,69,0.0_to_0.236,1310,627,11.0,1440,1440,10-Minute
0.382_to_0.5,1450,76,0.0_to_0.236,1310,627,12.12,1450,1450,10-Minute
0.382_to_0.5,1500,84,0.0_to_0.236,1310,627,13.4,1500,1500,10-Minute
0.382_to_0.5,1510,82,0.0_to_0.236,1310,627,13.08,1510,1510,10-Minute
0.382_to_0.5,1520,80,0.0_to_0.236,1310,627,12.76,1520,1520,10-Minute
0.382_to_0.5,1530,88,0.0_to_0.236,1310,627,14.04,1530,1530,10-Minute
0.382_to_0.5,1540,80,0.0_to_0.236,1310,627,12.76,1540,1540,10-Minute
0.382_to_0.5,1550,89,0.0_to_0.236,1310,627,14.19,1550,1550,10-Minute
0.5_to_0.618,1330,2,0.0_to_0.236,1310,627,0.32,1330,1330,10-Minute
0.5_to_0.618,1340,2,0.0_to_0.236,1310,627,0.32,1340,1340,10-Minute
0.5_to_0.618,1350,4,0.0_to_0.236,1310,627,0.64,1350,1350,10-Minute
0.5_to_0.618,1400,12,0.0_to_0.236,1310,627,1.91,1400,1400,10-Minute
0.5_to_0.618,1410,15,0.0_to_0.236,1310,627,2.39,1410,1410,10-Minute
0.5_to_0.618,1420,20,0.0_to_0.236,1310,627,3.19,1420,1420,10-Minute
0.5_to_0.618,1430,22,0.0_to_0.236,1310,627,3.51,1430,1430,10-Minute
0.5_to_0.618,1440,28,0.0_to_0.236,1310,627,4.47,1440,1440,10-Minute
0.5_to_0.618,1450,30,0.0_to_0.236,1310,627,4.78,1450,1450,10-Minute
0.5_to_0.618,1500,32,0.0_to_0.236,1310,627,5.1,1500,1500,10-Minute
0.5_to_0.618,1510,33,0.0_to_0.236,1310,627,5.26,1510,1510,10-Minute
0.5_to_0.618,1520,39,0.0_to_0.236,1310,627,6.22,1520,1520,10-Minute
0.5_to_0.618,1530,46,0.0_to_0.236,1310,627,7.34,1530,1530,10-Minute
0.5_to_0.618,1540,44,0.0_to_0.236,1310,627,7.02,1540,1540,10-Minute
0.5_to_0.618,1550,56,0.0_to_0.236,1310,627,8.93,1550,1550,10-Minute
0.618_to_0.786,1350,2,0.0_to_0.236,1310,627,0.32,1350,1350,10-Minute
0.618_to_0.786,1400,6,0.0_to_0.236,1310,627,0.96,1400,1400,10-Minute
0.618_to_0.786,1410,5,0.0_to_0.236,1310,627,0.8,1410,1410,10-Minute
0.618_to_0.786,1420,5,0.0_to_0.236,1310,627,0.8,1420,1420,10-Minute
0.618_to_0.786,1430,7,0.0_to_0.236,1310,627,1.12,1430,1430,10-Minute
0.618_to_0.786,1440,14,0.0_to_0.236,1310,627,2.23,1440,1440,10-Minute
0.618_to_0.786,1450,13,0.0_to_0.236,1310,627,2.07,1450,1450,10-Minute
0.618_to_0.786,1500,15,0.0_to_0.236,1310,627,2.39,1500,1500,10-Minute
0.618_to_0.786,1510,13,0.0_to_0.236,1310,627,2.07,1510,1510,10-Minute
0.618_to_0.786,1520,12,0.0_to_0.236,1310,627,1.91,1520,1520,10-Minute
0.618_to_0.786,1530,17,0.0_to_0.236,1310,627,2.71,1530,1530,10-Minute
0.618_to_0.786,1540,22,0.0_to_0.236,1310,627,3.51,1540,1540,10-Minute
0.618_to_0.786,1550,35,0.0_to_0.236,1310,627,5.58,1550,1550,10-Minute
0.786_to_1.0,1400,2,0.0_to_0.236,1310,627,0.32,1400,1400,10-Minute
0.786_to_1.0,1410,3,0.0_to_0.236,1310,627,0.48,1410,1410,10-Minute
0.786_to_1.0,1420,5,0.0_to_0.236,1310,627,0.8,1420,1420,10-Minute
0.786_to_1.0,1430,3,0.0_to_0.236,1310,627,0.48,1430,1430,10-Minute
0.786_to_1.0,1440,3,0.0_to_0.236,1310,627,0.48,1440,1440,10-Minute
0.786_to_1.0,1450,6,0.0_to_0.236,1310,627,0.96,1450,1450,10-Minute
0.786_to_1.0,1500,9,0.0_to_0.236,1310,627,1.44,1500,1500,10-Minute
0.786_to_1.0,1510,10,0.0_to_0.236,1310,627,1.59,1510,1510,10-Minute
0.786_to_1.0,1520,11,0.0_to_0.236,1310,627,1.75,1520,1520,10-Minute
0.786_to_1.0,1530,8,0.0_to_0.236,1310,627,1.28,1530,1530,10-Minute
0.786_to_1.0,1540,11,0.0_to_0.236,1310,627,1.75,1540,1540,10-Minute
0.786_to_1.0,1550,14,0.0_to_0.236,1310,627,2.23,1550,1550,10-Minute
above_1.0,1400,1,0.0_to_0.236,1310,627,0.16,1400,1400,10-Minute
above_1.0,1410,1,0.0_to_0.236,1310,627,0.16,1410,1410,10-Minute
above_1.0,1420,2,0.0_to_0.236,1310,627,0.32,1420,1420,10-Minute
above_1.0,1430,3,0.0_to_0.236,1310,627,0.48,1430,1430,10-Minute
above_1.0,1440,3,0.0_to_0.236,1310,627,0.48,1440,1440,10-Minute
above_1.0,1450,3,0.0_to_0.236,1310,627,0.48,1450,1450,10-Minute
above_1.0,1500,3,0.0_to_0.236,1310,627,0.48,1500,1500,10-Minute
above_1.0,1510,5,0.0_to_0.236,1310,627,0.8,1510,1510,10-Minute
above_1.0,1520,5,0.0_to_0.236,1310,627,0.8,1520,1520,10-Minute
above_1.0,1530,9,0.0_to_0.236,1310,627,1.44,1530,1530,10-Minute
above_1.0,1540,9,0.0_to_0.236,1310,627,1.44,1540,1540,10-Minute
above_1.0,1550,10,0.0_to_0.236,1310,627,1.59,1550,1550,10-Minute
below_-1.0,1440,3,0.0_to_0.236,1310,627,0.48,1440,1440,10-Minute
below_-1.0,1450,4,0.0_to_0.236,1310,627,0.64,1450,1450,10-Minute
below_-1.0,1500,3,0.0_to_0.236,1310,627,0.48,1500,1500,10-Minute
below_-1.0,1510,4,0.0_to_0.236,1310,627,0.64,1510,1510,10-Minute
below_-1.0,1520,3,0.0_to_0.236,1310,627,0.48,1520,1520,10-Minute
below_-1.0,1530,4,0.0_to_0.236,1310,627,0.64,1530,1530,10-Minute
below_-1.0,1540,6,0.0_to_0.236,1310,627,0.96,1540,1540,10-Minute
below_-1.0,1550,8,0.0_to_0.236,1310,627,1.28,1550,1550,10-Minute
-0.236_to_0.0,1400,187,0.0_to_0.236,1350,597,31.32,1400,1400,10-Minute
-0.236_to_0.0,1410,192,0.0_to_0.236,1350,597,32.16,1410,1410,10-Minute
-0.236_to_0.0,1420,194,0.0_to_0.236,1350,597,32.5,1420,1420,10-Minute
-0.236_to_0.0,1430,210,0.0_to_0.236,1350,597,35.18,1430,1430,10-Minute
-0.236_to_0.0,1440,203,0.0_to_0.236,1350,597,34.0,1440,1440,10-Minute
-0.236_to_0.0,1450,193,0.0_to_0.236,1350,597,32.33,1450,1450,10-Minute
-0.236_to_0.0,1500,196,0.0_to_0.236,1350,597,32.83,1500,1500,10-Minute
-0.236_to_0.0,1510,196,0.0_to_0.236,1350,597,32.83,1510,1510,10-Minute
-0.236_to_0.0,1520,193,0.0_to_0.236,1350,597,32.33,1520,1520,10-Minute
-0.236_to_0.0,1530,204,0.0_to_0.236,1350,597,34.17,1530,1530,10-Minute
-0.236_to_0.0,1540,203,0.0_to_0.236,1350,597,34.0,1540,1540,10-Minute
-0.236_to_0.0,1550,217,0.0_to_0.236,1350,597,36.35,1550,1550,10-Minute
-0.382_to_-0.236,1400,14,0.0_to_0.236,1350,597,2.35,1400,1400,10-Minute
-0.382_to_-0.236,1410,17,0.0_to_0.236,1350,597,2.85,1410,1410,10-Minute
-0.382_to_-0.236,1420,29,0.0_to_0.236,1350,597,4.86,1420,1420,10-Minute
-0.382_to_-0.236,1430,36,0.0_to_0.236,1350,597,6.03,1430,1430,10-Minute
-0.382_to_-0.236,1440,34,0.0_to_0.236,1350,597,5.7,1440,1440,10-Minute
-0.382_to_-0.236,1450,43,0.0_to_0.236,1350,597,7.2,1450,1450,10-Minute
-0.382_to_-0.236,1500,49,0.0_to_0.236,1350,597,8.21,1500,1500,10-Minute
-0.382_to_-0.236,1510,53,0.0_to_0.236,1350,597,8.88,1510,1510,10-Minute
-0.382_to_-0.236,1520,54,0.0_to_0.236,1350,597,9.05,1520,1520,10-Minute
-0.382_to_-0.236,1530,56,0.0_to_0.236,1350,597,9.38,1530,1530,10-Minute
-0.382_to_-0.236,1540,64,0.0_to_0.236,1350,597,10.72,1540,1540,10-Minute
-0.382_to_-0.236,1550,82,0.0_to_0.236,1350,597,13.74,1550,1550,10-Minute
-0.5_to_-0.382,1400,4,0.0_to_0.236,1350,597,0.67,1400,1400,10-Minute
-0.5_to_-0.382,1410,4,0.0_to_0.236,1350,597,0.67,1410,1410,10-Minute
-0.5_to_-0.382,1420,5,0.0_to_0.236,1350,597,0.84,1420,1420,10-Minute
-0.5_to_-0.382,1430,13,0.0_to_0.236,1350,597,2.18,1430,1430,10-Minute
-0.5_to_-0.382,1440,8,0.0_to_0.236,1350,597,1.34,1440,1440,10-Minute
-0.5_to_-0.382,1450,11,0.0_to_0.236,1350,597,1.84,1450,1450,10-Minute
-0.5_to_-0.382,1500,18,0.0_to_0.236,1350,597,3.02,1500,1500,10-Minute
-0.5_to_-0.382,1510,21,0.0_to_0.236,1350,597,3.52,1510,1510,10-Minute
-0.5_to_-0.382,1520,29,0.0_to_0.236,1350,597,4.86,1520,1520,10-Minute
-0.5_to_-0.382,1530,32,0.0_to_0.236,1350,597,5.36,1530,1530,10-Minute
-0.5_to_-0.382,1540,30,0.0_to_0.236,1350,597,5.03,1540,1540,10-Minute
-0.5_to_-0.382,1550,38,0.0_to_0.236,1350,597,6.37,1550,1550,10-Minute
-0.618_to_-0.5,1400,2,0.0_to_0.236,1350,597,0.34,1400,1400,10-Minute
-0.618_to_-0.5,1410,2,0.0_to_0.236,1350,597,0.34,1410,1410,10-Minute
-0.618_to_-0.5,1420,4,0.0_to_0.236,1350,597,0.67,1420,1420,10-Minute
-0.618_to_-0.5,1430,5,0.0_to_0.236,1350,597,0.84,1430,1430,10-Minute
-0.618_to_-0.5,1440,5,0.0_to_0.236,1350,597,0.84,1440,1440,10-Minute
-0.618_to_-0.5,1450,5,0.0_to_0.236,1350,597,0.84,1450,1450,10-Minute
-0.618_to_-0.5,1500,11,0.0_to_0.236,1350,597,1.84,1500,1500,10-Minute
-0.618_to_-0.5,1510,13,0.0_to_0.236,1350,597,2.18,1510,1510,10-Minute
-0.618_to_-0.5,1520,15,0.0_to_0.236,1350,597,2.51,1520,1520,10-Minute
-0.618_to_-0.5,1530,17,0.0_to_0.236,1350,597,2.85,1530,1530,10-Minute
-0.618_to_-0.5,1540,22,0.0_to_0.236,1350,597,3.69,1540,1540,10-Minute
-0.618_to_-0.5,1550,25,0.0_to_0.236,1350,597,4.19,1550,1550,10-Minute
-0.786_to_-0.618,1400,1,0.0_to_0.236,1350,597,0.17,1400,1400,10-Minute
-0.786_to_-0.618,1410,1,0.0_to_0.236,1350,597,0.17,1410,1410,10-Minute
-0.786_to_-0.618,1420,2,0.0_to_0.236,1350,597,0.34,1420,1420,10-Minute
-0.786_to_-0.618,1430,5,0.0_to_0.236,1350,597,0.84,1430,1430,10-Minute
-0.786_to_-0.618,1440,2,0.0_to_0.236,1350,597,0.34,1440,1440,10-Minute
-0.786_to_-0.618,1450,6,0.0_to_0.236,1350,597,1.01,1450,1450,10-Minute
-0.786_to_-0.618,1500,7,0.0_to_0.236,1350,597,1.17,1500,1500,10-Minute
-0.786_to_-0.618,1510,5,0.0_to_0.236,1350,597,0.84,1510,1510,10-Minute
-0.786_to_-0.618,1520,8,0.0_to_0.236,1350,597,1.34,1520,1520,10-Minute
-0.786_to_-0.618,1530,11,0.0_to_0.236,1350,597,1.84,1530,1530,10-Minute
-0.786_to_-0.618,1540,18,0.0_to_0.236,1350,597,3.02,1540,1540,10-Minute
-0.786_to_-0.618,1550,16,0.0_to_0.236,1350,597,2.68,1550,1550,10-Minute
-1.0_to_-0.786,1420,1,0.0_to_0.236,1350,597,0.17,1420,1420,10-Minute
-1.0_to_-0.786,1430,1,0.0_to_0.236,1350,597,0.17,1430,1430,10-Minute
-1.0_to_-0.786,1440,2,0.0_to_0.236,1350,597,0.34,1440,1440,10-Minute
-1.0_to_-0.786,1450,4,0.0_to_0.236,1350,597,0.67,1450,1450,10-Minute
-1.0_to_-0.786,1500,5,0.0_to_0.236,1350,597,0.84,1500,1500,10-Minute
-1.0_to_-0.786,1510,6,0.0_to_0.236,1350,597,1.01,1510,1510,10-Minute
-1.0_to_-0.786,1520,7,0.0_to_0.236,1350,597,1.17,1520,1520,10-Minute
-1.0_to_-0.786,1530,7,0.0_to_0.236,1350,597,1.17,1530,1530,10-Minute
-1.0_to_-0.786,1540,10,0.0_to_0.236,1350,597,1.68,1540,1540,10-Minute
-1.0_to_-0.786,1550,10,0.0_to_0.236,1350,597,1.68,1550,1550,10-Minute
0.0_to_0.236,1400,534,0.0_to_0.236,1350,597,89.45,1400,1400,10-Minute
0.0_to_0.236,1410,463,0.0_to_0.236,1350,597,77.55,1410,1410,10-Minute
0.0_to_0.236,1420,418,0.0_to_0.236,1350,597,70.02,1420,1420,10-Minute
0.0_to_0.236,1430,405,0.0_to_0.236,1350,597,67.84,1430,1430,10-Minute
0.0_to_0.236,1440,387,0.0_to_0.236,1350,597,64.82,1440,1440,10-Minute
0.0_to_0.236,1450,375,0.0_to_0.236,1350,597,62.81,1450,1450,10-Minute
0.0_to_0.236,1500,373,0.0_to_0.236,1350,597,62.48,1500,1500,10-Minute
0.0_to_0.236,1510,351,0.0_to_0.236,1350,597,58.79,1510,1510,10-Minute
0.0_to_0.236,1520,326,0.0_to_0.236,1350,597,54.61,1520,1520,10-Minute
0.0_to_0.236,1530,339,0.0_to_0.236,1350,597,56.78,1530,1530,10-Minute
0.0_to_0.236,1540,339,0.0_to_0.236,1350,597,56.78,1540,1540,10-Minute
0.0_to_0.236,1550,326,0.0_to_0.236,1350,597,54.61,1550,1550,10-Minute
0.236_to_0.382,1400,158,0.0_to_0.236,1350,597,26.47,1400,1400,10-Minute
0.236_to_0.382,1410,157,0.0_to_0.236,1350,597,26.3,1410,1410,10-Minute
0.236_to_0.382,1420,159,0.0_to_0.236,1350,597,26.63,1420,1420,10-Minute
0.236_to_0.382,1430,161,0.0_to_0.236,1350,597,26.97,1430,1430,10-Minute
0.236_to_0.382,1440,161,0.0_to_0.236,1350,597,26.97,1440,1440,10-Minute
0.236_to_0.382,1450,171,0.0_to_0.236,1350,597,28.64,1450,1450,10-Minute
0.236_to_0.382,1500,180,0.0_to_0.236,1350,597,30.15,1500,1500,10-Minute
